seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse,cluster_time_ms,test_feature_time_ms
2.0,10000.0,16.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,0.7592040001327405
2.0,10000.0,16.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 1, 2, 4, 6]",0.5790120959281921,4634.26416015625,0.9461745023727417,0.13133002817630768,6.588548421859741e-05,0.3609949999372475,66.69678500111331
2.0,10000.0,16.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1, 1, 1, 1, 1]",0.6245443820953369,6435.119140625,1.0816924571990967,0.18203210830688477,9.338896052213386e-05,0.3609949999372475,55.261185999370355
2.0,10000.0,16.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 1, 2, 4, 6]",0.5771886706352234,4547.41796875,0.9407959580421448,0.12947577238082886,7.205590372905135e-05,0.3609949999372475,111.67173699868727
2.0,10000.0,16.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1, 1, 1, 1, 1]",0.5640532374382019,3969.91845703125,0.9041308760643005,0.11359249800443649,9.525821951683611e-05,0.3609949999372475,145.33853399825603
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.5695221424102783,3803.833984375,0.9209910035133362,0.11160238087177277,0.00018607232777867466,0.3609949999372475,0.5105469999762136
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,1.6964779997579171
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 2, 3, 4, 8, 12]",0.5492672324180603,3251.635009765625,0.8630034327507019,0.09284444898366928,5.939935363130644e-05,0.3609949999372475,56.316526997761684
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1, 2, 2, 3, 5]",0.5617207884788513,4164.6533203125,0.8981041312217712,0.11805781722068787,7.531010487582535e-05,0.3609949999372475,56.96120699667517
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 2, 3, 4, 8, 12]",0.5269551873207092,2719.216552734375,0.8036639094352722,0.0781843513250351,4.482864824240096e-05,0.3609949999372475,135.55651599835983
2.0,10000.0,32.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1, 2, 2, 3, 5]",0.5608002543449402,3858.97998046875,0.894273579120636,0.11008470505475998,6.136627052910626e-05,0.3609949999372475,163.91044999727455
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.5345931053161621,2598.66162109375,0.8240503072738647,0.07774871587753296,0.00016040800255723298,0.3609949999372475,0.5122780003148364
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,3.150139999888779
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[2, 2, 3, 5, 9, 16, 26]",0.5233253240585327,2580.540771484375,0.7949753999710083,0.07331530749797821,3.460284642642364e-05,0.3609949999372475,70.15003599917691
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 2, 2, 3, 5, 7, 11]",0.5284453630447388,2731.0341796875,0.8080909848213196,0.07763685286045074,5.076338493381627e-05,0.3609949999372475,65.96773799810762
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 2, 3, 5, 9, 16, 26]",0.5205772519111633,2460.33984375,0.7879990339279175,0.07011882215738297,4.233948129694909e-05,0.3609949999372475,144.51544300209207
2.0,10000.0,64.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 2, 2, 3, 5, 7, 10]",0.5290082693099976,2711.1337890625,0.8089908361434937,0.07766484469175339,3.255685078329407e-05,0.3609949999372475,136.91560800089064
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.48431384563446045,1075.310791015625,0.6991463899612427,0.031104788184165955,0.00012883596355095506,0.3609949999372475,0.7300560000658152
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,4.812604000107967
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 6, 11, 19, 32, 52]",0.5249131321907043,2467.73095703125,0.798810601234436,0.0703280046582222,2.5854704290395603e-05,0.3609949999372475,57.32320299830462
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 3, 4, 6, 10, 15, 22]",0.5094664096832275,1836.0986328125,0.7596401572227478,0.052443742752075195,2.2123560484033078e-05,0.3609949999372475,56.23117000232014
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 6, 11, 19, 33, 52]",0.5161478519439697,2194.93115234375,0.7769986987113953,0.062169015407562256,2.0270603272365406e-05,0.3609949999372475,140.58665700486017
2.0,10000.0,128.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 7, 10, 15, 21]",0.5332963466644287,2773.13427734375,0.820237934589386,0.07942786067724228,3.2295291021000594e-05,0.3609949999372475,144.40379500229028
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.47890201210975647,774.5811157226562,0.6859388947486877,0.022343400865793228,7.804127380950376e-05,0.3609949999372475,1.131684000029054
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,5.364283999369945
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[7, 9, 12, 21, 38, 65, 103]",0.5182000398635864,2079.59326171875,0.7822239398956299,0.058943670243024826,2.592052987893112e-05,0.3609949999372475,55.141126001217344
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[5, 7, 9, 13, 20, 30, 43]",0.5057464241981506,1643.48828125,0.7509335279464722,0.04660512134432793,1.4170780559652485e-05,0.3609949999372475,56.714378002652666
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 9, 11, 22, 39, 66, 106]",0.5036121010780334,1553.27001953125,0.7454996705055237,0.044236477464437485,1.6876834706636146e-05,0.3609949999372475,150.90978099760832
2.0,10000.0,256.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 8, 8, 14, 20, 31, 44]",0.5027586221694946,1506.48583984375,0.743041455745697,0.043014492839574814,1.695537139312364e-05,0.3609949999372475,160.23219599901495
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.4695955812931061,557.255126953125,0.6648351550102234,0.015939338132739067,4.897491817246191e-05,0.3609949999372475,2.015293000113161
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,10.26852900031372
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[13, 17, 25, 43, 77, 129, 207]",0.503080427646637,1535.707763671875,0.7442410588264465,0.04357427731156349,1.4495247341983486e-05,0.3609949999372475,68.51043500137166
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[10, 13, 17, 26, 41, 61, 87]",0.5096819996833801,1824.201171875,0.7609160542488098,0.051628146320581436,1.815111500036437e-05,0.3609949999372475,63.20517899530387
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 18, 23, 43, 78, 133, 214]",0.5038858652114868,1593.11572265625,0.7464386224746704,0.045116838067770004,1.4609971913159825e-05,0.3609949999372475,165.47898599856126
2.0,10000.0,512.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 17, 16, 27, 41, 63, 89]",0.5168272256851196,2261.42822265625,0.7789952754974365,0.06392966955900192,2.011258402490057e-05,0.3609949999372475,149.34850099689356
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.4680628180503845,502.0318603515625,0.6615713834762573,0.014247600920498371,2.634420343383681e-05,0.3609949999372475,4.14018199990096
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3609949999372475,20.527716999822587
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[27, 35, 49, 86, 153, 259, 414]",0.5017252564430237,1490.27001953125,0.7410547137260437,0.042267248034477234,1.510674883320462e-05,0.3609949999372475,66.29020699892862
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[21, 27, 34, 52, 81, 122, 174]",0.5055534243583679,1654.4979248046875,0.7505037784576416,0.04686163738369942,1.593924025655724e-05,0.3609949999372475,60.53148900082306
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 36, 45, 87, 156, 267, 430]",0.5078444480895996,1747.22216796875,0.7562034726142883,0.049483902752399445,1.5705651094322093e-05,0.3609949999372475,221.2879819999216
2.0,10000.0,1024.0,21.0,4.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 34, 33, 55, 82, 126, 179]",0.5039094686508179,1605.3458251953125,0.746631383895874,0.0454208105802536,1.7539494365337305e-05,0.3609949999372475,163.59117699903436
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.6303130984306335,6605.494140625,1.1024810075759888,0.1912921965122223,0.00019684305880218744,0.33611400067457,0.3882949995386298
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,0.7546500000898959
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 1, 1, 3]",0.6818588376045227,9054.21484375,1.2683944702148438,0.2564549148082733,0.00014473676856141537,0.33611400067457,22.196033998625353
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1]",0.6983327269554138,9987.544921875,1.3254872560501099,0.28283196687698364,0.00015718876966275275,0.33611400067457,12.496276000092621
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 1, 2, 2]",0.656618595123291,7807.853515625,1.1854734420776367,0.22159452736377716,0.00015124860510695726,0.33611400067457,33.57127300114371
2.0,10000.0,8.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1]",0.6964172124862671,9888.6611328125,1.318699598312378,0.28013065457344055,0.00015336429351009429,0.33611400067457,18.369761999565526
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.5651285648345947,3889.411865234375,0.9094520807266235,0.11238256096839905,0.0001934753527166322,0.33611400067457,0.4607560003933031
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,0.8392439995077439
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 1, 2, 4, 6]",0.6207583546638489,6352.8369140625,1.0715031623840332,0.18000684678554535,0.0001204159707413055,0.33611400067457,18.65850300055172
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1, 1, 1, 1, 1]",0.6268762350082397,6572.2880859375,1.0910931825637817,0.18685239553451538,0.00013570563169196248,0.33611400067457,21.4504309988115
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 1, 2, 4, 6]",0.6292614340782166,6694.30078125,1.098231315612793,0.18968728184700012,0.0001210631089634262,0.33611400067457,46.707976001016505
2.0,10000.0,16.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1, 1, 1, 1, 1]",0.6668291091918945,8390.6943359375,1.2182543277740479,0.23758843541145325,0.00013599556405097246,0.33611400067457,52.65301500003261
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.547013521194458,3088.2431640625,0.8589876890182495,0.09130438417196274,0.00018511779489926994,0.33611400067457,0.48286000037478516
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,0.882954000189784
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 2, 3, 4, 8, 12]",0.596691906452179,5269.8984375,0.9989502429962158,0.15013284981250763,0.00011721545888576657,0.33611400067457,21.53817100224842
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1, 2, 2, 3, 5]",0.6098535060882568,5866.39599609375,1.038792371749878,0.16696003079414368,0.00012957045692019165,0.33611400067457,21.34541600025841
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 2, 3, 4, 8, 12]",0.5987241864204407,5411.00830078125,1.0051997900009155,0.1541353166103363,0.00011487508163554594,0.33611400067457,54.41292800060182
2.0,10000.0,32.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1, 2, 2, 3, 5]",0.6043040156364441,5646.36328125,1.0220746994018555,0.16083963215351105,0.00013011279224883765,0.33611400067457,56.46868799885851
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.5365826487541199,2682.05712890625,0.8298172354698181,0.08085720241069794,0.00016754746320657432,0.33611400067457,0.507118999848899
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,3.4409019999657176
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[2, 2, 3, 5, 9, 16, 26]",0.5840221643447876,4779.884765625,0.9624873399734497,0.13613151013851166,0.00011193472164450213,0.33611400067457,29.355018998103333
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 2, 2, 3, 5, 7, 11]",0.6079619526863098,5821.93798828125,1.0329750776290894,0.165456622838974,0.00011493486090330407,0.33611400067457,23.93304599718249
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 2, 3, 5, 9, 16, 26]",0.5646292567253113,3980.24755859375,0.9067507982254028,0.11367590725421906,0.00010345032933400944,0.33611400067457,61.448766000467
2.0,10000.0,64.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 2, 2, 3, 5, 7, 10]",0.5746289491653442,4307.23828125,0.9352788925170898,0.12324368953704834,0.00011458192602731287,0.33611400067457,54.69322199860471
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.48589175939559937,1044.33203125,0.7028252482414246,0.030201397836208344,0.00012552097905427217,0.33611400067457,0.6765959997210302
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,5.754269000135537
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 4, 6, 11, 19, 32, 52]",0.5735646486282349,4315.32861328125,0.9327328205108643,0.12307968735694885,0.00011002659448422492,0.33611400067457,21.686862002752605
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 3, 4, 6, 10, 15, 22]",0.5778242349624634,4466.31005859375,0.9445322155952454,0.12762042880058289,0.0001124725240515545,0.33611400067457,21.50610799981223
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 4, 6, 11, 19, 33, 52]",0.5645250678062439,3974.93212890625,0.9068106412887573,0.1136326789855957,0.00010319680586690083,0.33611400067457,64.76174500039633
2.0,10000.0,128.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 7, 10, 15, 21]",0.5718342065811157,4255.48388671875,0.9276432394981384,0.12149538099765778,0.00010804214980453253,0.33611400067457,54.57424500036723
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.48123371601104736,905.7529296875,0.6916339993476868,0.026161987334489822,8.9003580796998e-05,0.33611400067457,1.0941620002995478
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.89208984375,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,9.537676999570976
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[7, 9, 12, 21, 38, 65, 103]",0.5698091983795166,4170.41455078125,0.921654224395752,0.11894708126783371,0.00010332743113394827,0.33611400067457,27.72649100097624
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[5, 7, 9, 13, 20, 30, 43]",0.5657955408096313,4004.168212890625,0.910230815410614,0.11441858857870102,0.00010409129754407331,0.33611400067457,32.9960770022808
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 9, 11, 22, 39, 66, 106]",0.5568199753761292,3673.9072265625,0.8855804204940796,0.10505421459674835,0.00010323683090973645,0.33611400067457,93.4710309984439
2.0,10000.0,256.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 8, 8, 14, 20, 31, 44]",0.5787237286567688,4528.2646484375,0.9472196102142334,0.1291666328907013,0.00011135442036902532,0.33611400067457,65.92435899892735
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.473366379737854,623.3795776367188,0.6731871962547302,0.017875345423817635,5.786189285572618e-05,0.33611400067457,2.011673999732011
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,12.057378999998036
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[13, 17, 25, 43, 77, 129, 207]",0.5584370493888855,3739.0986328125,0.8902071714401245,0.10689489543437958,0.00010587594442768022,0.33611400067457,24.46075599982578
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[10, 13, 17, 26, 41, 61, 87]",0.5570674538612366,3681.87744140625,0.8863159418106079,0.10525135695934296,0.00010335587285226211,0.33611400067457,22.4848199995904
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 18, 23, 43, 78, 133, 214]",0.5588313341140747,3757.68505859375,0.8911187648773193,0.10738537460565567,0.0001033797743730247,0.33611400067457,127.16309700044803
2.0,10000.0,512.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 17, 16, 27, 41, 63, 89]",0.5596038699150085,3776.66455078125,0.8931940793991089,0.10802184790372849,0.00010385421774117276,0.33611400067457,63.889356000800035
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.4683675765991211,467.0965881347656,0.6619291305541992,0.013283862732350826,2.291505370521918e-05,0.33611400067457,3.8487769998027943
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.33611400067457,20.723150999401696
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[27, 35, 49, 86, 153, 259, 414]",0.5559349656105042,3640.978759765625,0.8833113312721252,0.10408998280763626,0.00010348467185394838,0.33611400067457,32.17241200036369
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[21, 27, 34, 52, 81, 122, 174]",0.5560879111289978,3644.556884765625,0.8836430311203003,0.10420069843530655,0.0001031829378916882,0.33611400067457,24.28561000033369
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[2, 36, 45, 87, 156, 267, 430]",0.5579783916473389,3716.61865234375,0.8886687159538269,0.1062350794672966,0.0001021532152662985,0.33611400067457,145.82860700011224
2.0,10000.0,1024.0,8.0,8.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[2, 34, 33, 55, 82, 126, 179]",0.5694890022277832,4166.23779296875,0.9209825396537781,0.11882252991199493,0.00010561258386587724,0.33611400067457,72.57861499874707
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.6266221404075623,6472.9443359375,1.0909870862960815,0.1872977763414383,0.00019673620408866554,0.3220070002498687,0.44651099960901774
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3220070002498687,0.8097420004560263
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 1, 1, 3]",0.6975361704826355,9877.751953125,1.3236850500106812,0.2805466651916504,0.00019390856323298067,0.3220070002498687,3.943319999962114
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1]",0.7213343977928162,10977.74609375,1.4074097871780396,0.31098681688308716,0.00019609855371527374,0.3220070002498687,2.879888999814284
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 1, 2, 2]",0.6878781318664551,9385.318359375,1.290400505065918,0.2668737471103668,0.00019394533592276275,0.3220070002498687,12.099096000383724
2.0,10000.0,8.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,1.0,"[1, 1, 1]",0.7198359370231628,10910.25,1.4020161628723145,0.30930835008621216,0.00019525401876308024,0.3220070002498687,7.334453000112262
2.0,10000.0,16.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,gaussian,0.0,None,0.5892547965049744,4800.61865234375,0.9781897664070129,0.1405685842037201,0.00019339406571816653,0.3220070002498687,0.5372769992391113
2.0,10000.0,16.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,rff,srht,0.0,None,0.6549971103668213,7794.8916015625,1.1812094449996948,0.22412879765033722,0.00019801317830570042,0.3220070002498687,0.7639850000487058
2.0,10000.0,16.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,0.0,"[1, 1, 1, 2, 4, 6]",0.6894521713256836,9346.177734375,1.2954936027526855,0.2660086452960968,0.00019245756266172975,0.3220070002498687,4.559496998808754
2.0,10000.0,16.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,rademacher,1.0,"[1, 1, 1, 1, 1, 1, 1]",0.6936567425727844,9630.705078125,1.3101295232772827,0.27377456426620483,0.00019339221762493253,0.3220070002498687,7.1118280002338
2.0,10000.0,16.0,2.0,16.0,0.24697566032409668,0.5040775537490845,0.20189650356769562,maclaurin,srht,0.0,"[1, 1, 1, 2, 4, 6]",0.6918343901634216,9490.015625,1.30368173122406,0.2699120044708252,0.00019214561325497925,0.3220070002498687,17.735696000272583
