seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
3.0,10000.0,100.0,55.0,2.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.48372212052345276,863.814208984375,0.6965426802635193,0.025171661749482155,5.3767165809404105e-05
3.0,10000.0,100.0,55.0,2.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.4775072932243347,626.5169677734375,0.6821204423904419,0.018168769776821136,1.3543945897254162e-05
3.0,10000.0,100.0,55.0,2.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.4894940257072449,1055.451171875,0.7106860876083374,0.03079051896929741,5.635200432152487e-05
3.0,10000.0,100.0,21.0,4.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.4963074326515198,1291.697265625,0.7281332015991211,0.037509892135858536,0.0001536049385322258
3.0,10000.0,100.0,21.0,4.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.5235497951507568,2250.56689453125,0.796219527721405,0.06386944651603699,4.061347499373369e-05
3.0,10000.0,100.0,21.0,4.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.5182312726974487,2301.029296875,0.7821543216705322,0.06589987128973007,7.012997230049223e-05
3.0,10000.0,100.0,21.0,4.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.5195368528366089,2148.37158203125,0.7853997349739075,0.061095986515283585,4.398393502924591e-05
3.0,10000.0,100.0,21.0,4.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.5263280868530273,2360.52685546875,0.8031502962112427,0.06762932240962982,4.710077337222174e-05
3.0,10000.0,100.0,8.0,8.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,rff,gaussian,0.0,None,0.4936610460281372,1167.3388671875,0.7218821048736572,0.03353036567568779,0.00016056151071097702
3.0,10000.0,100.0,8.0,8.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.5734319090843201,4008.118896484375,0.9319964051246643,0.11462681740522385,0.00012513197725638747
3.0,10000.0,100.0,8.0,8.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,rademacher,1.0,"[3, 4, 4, 6, 8, 10, 14]",0.5957818627357483,4934.3818359375,0.996493399143219,0.14088231325149536,0.00012695713667199016
3.0,10000.0,100.0,8.0,8.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,0.0,"[2, 5, 6, 10, 15, 24, 37]",0.5783440470695496,4202.83203125,0.946155846118927,0.12013509124517441,0.00012072731624357402
3.0,10000.0,100.0,8.0,8.0,0.24701188504695892,0.5012948513031006,0.20189650356769562,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 11, 14]",0.5572372078895569,3450.350830078125,0.8867201805114746,0.09923655539751053,0.00012092717952327803
4.0,10000.0,100.0,1738.0,0.125,0.24768982827663422,0.5089901089668274,0.24659693241119385,rff,gaussian,0.0,None,0.4929869771003723,980.634033203125,0.7114005088806152,0.035313643515110016,0.00016298246919177473
4.0,10000.0,100.0,1738.0,0.125,0.24768982827663422,0.5089901089668274,0.24659693241119385,maclaurin,rademacher,0.0,"[2, 4, 6, 11, 17, 24, 35]",0.4711138606071472,383.0498046875,0.6709115505218506,0.013488754630088806,1.1831950359919574e-05
4.0,10000.0,100.0,1738.0,0.125,0.24768982827663422,0.5089901089668274,0.24659693241119385,maclaurin,rademacher,1.0,"[1, 3, 4, 6, 9, 11, 15]",0.4823431372642517,599.71875,0.6918604373931885,0.021174468100070953,3.03146898659179e-05
4.0,10000.0,100.0,1738.0,0.125,0.24768982827663422,0.5089901089668274,0.24659693241119385,maclaurin,srht,0.0,"[2, 3, 6, 11, 16, 25, 36]",0.47613048553466797,519.0696411132812,0.6798995733261108,0.01812932826578617,2.6574276489554904e-05
4.0,10000.0,100.0,1738.0,0.125,0.24768982827663422,0.5089901089668274,0.24659693241119385,maclaurin,srht,1.0,"[2, 3, 4, 6, 8, 11, 15]",0.4859524667263031,676.9122924804688,0.6984266638755798,0.02397049404680729,3.881134944094811e-06
4.0,10000.0,100.0,910.0,0.25,0.24768982827663422,0.5089901089668274,0.24659693241119385,rff,gaussian,0.0,None,0.4873117208480835,830.7311401367188,0.7007861137390137,0.02954568713903427,0.00016081485955510288
4.0,10000.0,100.0,910.0,0.25,0.24768982827663422,0.5089901089668274,0.24659693241119385,maclaurin,rademacher,0.0,"[2, 4, 6, 11, 17, 24, 35]",0.4862334132194519,603.9260864257812,0.699511706829071,0.021230239421129227,1.7820710127125494e-05
