seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
1.0,10000.0,100.0,2349,0.1,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.47780928015708923,1428.64404296875,0.6835069060325623,0.040549833327531815,3.302353070466779e-05
1.0,10000.0,100.0,,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.48274946212768555,1683.956787109375,0.6955999732017517,0.048016879707574844,0.00016109313583001494
1.0,10000.0,100.0,1265,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4680802822113037,1047.9974365234375,0.6616002321243286,0.029670802876353264,1.5219155784507166e-06
1.0,10000.0,100.0,1259,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4922441244125366,1699.268798828125,0.7168344855308533,0.04854009300470352,7.4148115345451515e-06
1.0,10000.0,100.0,1266,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.47790589928627014,1423.69580078125,0.6836751699447632,0.04071708023548126,1.0470892448211089e-05
1.0,10000.0,100.0,1263,0.2,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4803462624549866,1509.001708984375,0.6889684796333313,0.043107833713293076,3.368506077094935e-05
1.0,10000.0,100.0,,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.5062900185585022,2213.86962890625,0.7511418461799622,0.06622849404811859,0.0001663992297835648
1.0,10000.0,100.0,886,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4840216636657715,1630.5908203125,0.6973391175270081,0.046814702451229095,3.710370947374031e-05
1.0,10000.0,100.0,886,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4748883545398712,1236.620361328125,0.6751293540000916,0.03561757132411003,2.1728731098846765e-06
1.0,10000.0,100.0,886,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.46502816677093506,1142.8497314453125,0.6544972658157349,0.0323464535176754,1.4401226508198306e-05
1.0,10000.0,100.0,887,0.3,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4842908978462219,1656.214599609375,0.6980928778648376,0.04753974825143814,3.4480850445106626e-05
1.0,10000.0,100.0,,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4818582534790039,1562.7645263671875,0.6934648156166077,0.044478513300418854,0.00016065237286966294
1.0,10000.0,100.0,642,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.48353978991508484,1477.0479736328125,0.6966590285301208,0.042205363512039185,2.0342602510936558e-05
1.0,10000.0,100.0,642,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4920301139354706,1819.986328125,0.7157222032546997,0.05239596962928772,2.614841469039675e-05
1.0,10000.0,100.0,642,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4796668589115143,1436.2398681640625,0.6858094334602356,0.04207218810915947,1.2185191735625267e-05
1.0,10000.0,100.0,639,0.4,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48738956451416016,1583.952880859375,0.703836977481842,0.045770421624183655,4.190591425867751e-06
