D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
32.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,gaussian,8.0,0.0034792162477970123,82057.265625,0.0001722306478768587,6.376494638971053e-06,-8.16221809387207,5.285550388887299e-15
32.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,srht,8.0,0.004082225728780031,50748.484375,0.0001722306478768587,4.457051090867026e-06,-8.01295280456543,5.140869961716213e-15
32.0,0.0,0.0,0.0,Naval,0.0,"[15, 16]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,rademacher,8.0,0.0036448549944907427,119404.859375,0.0001722306478768587,9.331283763458487e-06,-8.123611450195312,5.02030498606993e-15
32.0,0.0,0.0,0.0,Naval,0.0,"[15, 16]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,srht,8.0,0.0033452101051807404,151337.15625,0.0001722306478768587,1.1268462003499735e-05,-8.192147254943848,4.7437792219775024e-15
32.0,0.0,0.0,0.0,Naval,0.0,"[15, 8, 4, 2, 2]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,countsketch_scatter,8.0,0.0056310915388166904,69676.1796875,0.0001722306478768587,5.842628979735309e-06,-7.520387172698975,5.041507067772653e-15
48.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,gaussian,8.0,0.003897841554135084,48764.85546875,0.0001722306478768587,3.839189048449043e-06,-8.061142921447754,5.146513742243768e-15
48.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,srht,8.0,0.0031177527271211147,75541.828125,0.0001722306478768587,5.728883479605429e-06,-8.240224838256836,4.4940480746220434e-15
48.0,0.0,0.0,0.0,Naval,0.0,"[23, 24]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,rademacher,8.0,0.003477137302979827,162975.0625,0.0001722306478768587,1.209111087518977e-05,-8.162677764892578,4.836686454313564e-15
48.0,0.0,0.0,0.0,Naval,0.0,"[16, 16, 15]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,srht,8.0,0.0030469256453216076,106385.03125,0.0001722306478768587,7.930763786134776e-06,-8.254531860351562,4.6144067977456696e-15
48.0,0.0,0.0,0.0,Naval,0.0,"[23, 12, 6, 4, 2]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,countsketch_scatter,8.0,0.0036393138580024242,126805.015625,0.0001722306478768587,1.0296951586497016e-05,-8.124893188476562,4.790175451663357e-15
64.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,gaussian,8.0,0.003956230822950602,34783.37890625,0.0001722306478768587,2.688880385903758e-06,-8.046098709106445,4.804433557264488e-15
64.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,srht,8.0,0.0035816507879644632,61877.1953125,0.0001722306478768587,4.297651230444899e-06,-8.138557434082031,4.732844873661397e-15
64.0,0.0,0.0,0.0,Naval,0.0,"[31, 32]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,rademacher,8.0,0.0031712085474282503,158178.34375,0.0001722306478768587,1.197228175442433e-05,-8.229255676269531,4.6575775259683795e-15
64.0,0.0,0.0,0.0,Naval,0.0,"[16, 22, 25]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,srht,8.0,0.0030585904605686665,68998.484375,0.0001722306478768587,5.158591193321627e-06,-8.252175331115723,4.462767147879942e-15
64.0,0.0,0.0,0.0,Naval,0.0,"[29, 16, 8, 5, 3, 2]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,countsketch_scatter,8.0,0.0031629600562155247,82985.0390625,0.0001722306478768587,6.384969765349524e-06,-8.230929374694824,4.519866485887302e-15
80.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,gaussian,8.0,0.0034974715672433376,55498.1484375,0.0001722306478768587,4.269480541552184e-06,-8.158049583435059,4.87421128442635e-15
80.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,rff,3.0517578125e-05,0.0,srht,8.0,0.0029483381658792496,79621.859375,0.0001722306478768587,6.164364094729535e-06,-8.273859977722168,4.477117156555851e-15
80.0,0.0,0.0,0.0,Naval,0.0,"[27, 27, 25]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,rademacher,8.0,0.003293657675385475,92437.515625,0.0001722306478768587,6.81964456816786e-06,-8.203344345092773,4.7508773580754934e-15
80.0,0.0,0.0,0.0,Naval,0.0,"[16, 30, 33]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,srht,8.0,0.0030725630931556225,85531.3828125,0.0001722306478768587,6.550787929882063e-06,-8.249366760253906,4.50902954636013e-15
80.0,0.0,0.0,0.0,Naval,0.0,"[37, 20, 10, 6, 4, 2]",0.0,0.0,0.0,3.517354965209961,0.00013681745622307062,maclaurin,3.0517578125e-05,0.0,countsketch_scatter,8.0,0.0032457211054861546,80582.421875,0.0001722306478768587,6.0381153161870316e-06,-8.213587760925293,4.639391305074356e-15
16.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.515263319015503,0.00013626416330225766,rff,3.0517578125e-05,0.0,gaussian,9.0,0.006417838856577873,156650.875,0.00018073496175929904,1.4101234228292014e-05,-7.210097312927246,6.607283893188959e-15
16.0,0.0,0.0,0.0,Naval,0.0,None,0.0,0.0,0.0,3.515263319015503,0.00013626416330225766,rff,3.0517578125e-05,0.0,srht,9.0,0.003105012234300375,128537.015625,0.00018073496175929904,9.78378920990508e-06,-8.242855072021484,5.234032574485872e-15
16.0,0.0,0.0,0.0,Naval,0.0,"[7, 8]",0.0,0.0,0.0,3.515263319015503,0.00013626416330225766,maclaurin,3.0517578125e-05,0.0,rademacher,9.0,0.005597258452326059,239262.53125,0.00018073496175929904,1.6785003026598133e-05,-7.532860279083252,6.0399399545686076e-15
16.0,0.0,0.0,0.0,Naval,0.0,"[7, 8]",0.0,0.0,0.0,3.515263319015503,0.00013626416330225766,maclaurin,3.0517578125e-05,0.0,srht,9.0,0.005995035637170076,194161.390625,0.00018073496175929904,1.593877277628053e-05,-7.382073402404785,6.034564683485332e-15
