D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
80.0,0.0,1.0,0.0,Concrete,0.0,"[2, 5, 9, 14, 21, 28]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,9.879271507263184,38.00754165649414,252.8625946044922,55.13219451904297,3.562222719192505,16227.1044921875
80.0,0.0,0.0,0.0,Concrete,0.0,"[2, 4, 7, 10, 12, 14, 15, 15]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,11.21738338470459,59.794410705566406,252.8625946044922,101.39320373535156,3.6206860542297363,30714.0078125
88.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,14.172262191772461,289.1300354003906,252.8625946044922,158.52304077148438,5.505926132202148,213657.890625
88.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,14.421567916870117,264.7181396484375,252.8625946044922,147.43606567382812,5.589819431304932,213599.390625
88.0,0.0,1.0,0.0,Concrete,0.0,"[2, 5, 10, 16, 23, 31]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,9.60876178741455,31.175426483154297,252.8625946044922,45.731075286865234,3.466010808944702,17286.619140625
88.0,0.0,1.0,0.0,Concrete,0.0,"[2, 6, 10, 16, 23, 30]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,7.833425521850586,34.12832260131836,252.8625946044922,61.87400817871094,3.4560158252716064,13332.271484375
88.0,0.0,0.0,0.0,Concrete,0.0,"[2, 5, 8, 11, 14, 15, 16, 16]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,11.00796127319336,58.252769470214844,252.8625946044922,152.19789123535156,3.6393678188323975,20138.134765625
96.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,13.09747314453125,265.1685791015625,252.8625946044922,138.000244140625,5.057765960693359,213420.390625
96.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,13.976078033447266,236.46334838867188,252.8625946044922,139.55999755859375,5.424983024597168,213669.546875
96.0,0.0,1.0,0.0,Concrete,0.0,"[2, 6, 11, 18, 25, 33]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,10.336088180541992,30.951858520507812,252.8625946044922,68.34907531738281,3.461581230163574,11783.291015625
96.0,0.0,1.0,0.0,Concrete,0.0,"[3, 6, 10, 17, 25, 34]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,9.278218269348145,28.445384979248047,252.8625946044922,75.65159606933594,3.508692979812622,14417.0966796875
96.0,0.0,0.0,0.0,Concrete,0.0,"[2, 4, 7, 10, 13, 14, 15, 15, 15]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,9.6010160446167,46.806724548339844,252.8625946044922,50.40280532836914,3.504410743713379,28032.58984375
104.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,11.373910903930664,169.83526611328125,252.8625946044922,90.38323974609375,4.445829391479492,213230.546875
104.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,14.849900245666504,249.4453125,252.8625946044922,156.74215698242188,5.682115077972412,213285.359375
104.0,0.0,1.0,0.0,Concrete,0.0,"[3, 6, 12, 19, 27, 36]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,8.263769149780273,23.216358184814453,252.8625946044922,49.40414047241211,3.420687437057495,8756.60546875
104.0,0.0,1.0,0.0,Concrete,0.0,"[3, 7, 11, 19, 27, 36]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,11.518954277038574,24.14425277709961,252.8625946044922,70.18672943115234,3.4344642162323,6827.13916015625
104.0,0.0,0.0,0.0,Concrete,0.0,"[2, 5, 8, 11, 14, 15, 16, 16, 16]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,15.660014152526855,60.868553161621094,252.8625946044922,156.8562774658203,3.7416553497314453,19131.443359375
112.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,13.445261001586914,263.5440368652344,252.8625946044922,134.2503662109375,5.138132095336914,212847.734375
112.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,12.8722505569458,200.51776123046875,252.8625946044922,123.06813049316406,4.964109897613525,213191.296875
112.0,0.0,1.0,0.0,Concrete,0.0,"[3, 7, 13, 20, 29, 39]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,10.390109062194824,20.183076858520508,252.8625946044922,73.64132690429688,3.434903144836426,8908.9873046875
112.0,0.0,1.0,0.0,Concrete,0.0,"[3, 7, 12, 20, 29, 40]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,8.380916595458984,17.690017700195312,252.8625946044922,39.988441467285156,3.3848278522491455,10818.396484375
112.0,0.0,0.0,0.0,Concrete,0.0,"[2, 5, 8, 12, 15, 17, 18, 17, 17]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,10.048629760742188,53.74742889404297,252.8625946044922,119.97186279296875,3.568674087524414,24583.830078125
120.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,13.91451358795166,209.3494110107422,252.8625946044922,125.09215545654297,5.249196529388428,212521.546875
120.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,16.40915298461914,231.58203125,252.8625946044922,187.99783325195312,6.211825370788574,212471.359375
120.0,0.0,1.0,0.0,Concrete,0.0,"[3, 7, 14, 22, 31, 42]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,7.62519645690918,19.137859344482422,252.8625946044922,48.380645751953125,3.3953897953033447,8102.01708984375
120.0,0.0,1.0,0.0,Concrete,0.0,"[2, 5, 9, 15, 22, 29, 37]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,8.975103378295898,23.8171329498291,252.8625946044922,43.48712921142578,3.3594624996185303,16891.994140625
120.0,0.0,0.0,0.0,Concrete,0.0,"[2, 5, 9, 13, 16, 18, 19, 19, 18]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,9.20198917388916,31.314884185791016,252.8625946044922,50.38871765136719,3.3949086666107178,13009.4697265625
128.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,11.759756088256836,196.17697143554688,252.8625946044922,115.98797607421875,4.542807102203369,212188.0
128.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,13.010116577148438,274.4149169921875,252.8625946044922,131.72998046875,4.99933385848999,212823.78125
128.0,0.0,1.0,0.0,Concrete,0.0,"[2, 6, 10, 16, 23, 31, 39]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,rademacher,0.0,8.069393157958984,24.973247528076172,252.8625946044922,43.48634719848633,3.384937286376953,13486.8818359375
128.0,0.0,1.0,0.0,Concrete,0.0,"[2, 6, 10, 16, 23, 31, 39]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,srht,0.0,9.266806602478027,22.85649299621582,252.8625946044922,30.05201530456543,3.402311086654663,12246.0556640625
128.0,0.0,0.0,0.0,Concrete,0.0,"[3, 6, 10, 13, 17, 19, 20, 20, 19]",0.0,0.0,0.0,0.7689599394798279,2116.97900390625,maclaurin,32.0,0.0,countsketch_scatter,0.0,11.356351852416992,40.53630447387695,252.8625946044922,69.61035919189453,3.5383877754211426,19147.203125
136.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,gaussian,0.0,10.522388458251953,157.8405303955078,252.8625946044922,70.65373992919922,4.154022216796875,212020.3125
136.0,0.0,0.0,0.0,Concrete,0.0,,0.0,0.0,0.0,0.7689599394798279,2116.97900390625,rff,32.0,0.0,srht,0.0,14.757686614990234,213.00833129882812,252.8625946044922,152.72032165527344,5.5459980964660645,212265.203125
