D,bias,comp,comp_real,dataset,degree,feature_dist,feature_time,full_cov,hier,kernel_len,kernel_var,method,noise_var,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
80.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,1.0,8.66429328918457,98.2070541381836,95.19200134277344,21.053041458129883,9.343713760375977,8097.51220703125
80.0,0.0,1.0,0.0,Boston,0.0,"[2, 4, 9, 14, 21, 29]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,1.0,6.6592698097229,7.231835842132568,95.19200134277344,9.510022163391113,3.143462896347046,389.35504150390625
80.0,0.0,1.0,0.0,Boston,0.0,"[2, 5, 9, 14, 20, 29]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,srht,1.0,6.9367475509643555,5.749421119689941,95.19200134277344,9.063963890075684,3.182891607284546,231.64993286132812
80.0,0.0,0.0,0.0,Boston,0.0,"[1, 3, 5, 6, 8, 10, 11, 11, 12, 12]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,countsketch_scatter,1.0,6.294517993927002,14.865508079528809,95.19200134277344,18.758237838745117,3.1053290367126465,839.1456909179688
96.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,1.0,8.88415813446045,88.95765686035156,95.19200134277344,22.172521591186523,9.367223739624023,8055.87548828125
96.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,1.0,9.59937858581543,98.67674255371094,95.19200134277344,31.13225555419922,10.733778953552246,8055.6083984375
96.0,0.0,1.0,0.0,Boston,0.0,"[1, 4, 7, 11, 17, 23, 32]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,1.0,6.501034736633301,7.978614330291748,95.19200134277344,6.549042224884033,3.1589813232421875,326.30078125
96.0,0.0,1.0,0.0,Boston,0.0,"[1, 4, 7, 12, 16, 23, 32]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,srht,1.0,6.702620029449463,6.461108684539795,95.19200134277344,8.381078720092773,3.1419055461883545,297.0521545410156
96.0,0.0,0.0,0.0,Boston,0.0,"[2, 3, 5, 8, 10, 11, 13, 14, 14, 15]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,countsketch_scatter,1.0,6.738627910614014,13.593700408935547,95.19200134277344,22.43984603881836,3.2150728702545166,390.58056640625
112.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,1.0,8.61190414428711,87.25120544433594,95.19200134277344,26.469388961791992,8.548758506774902,8011.34765625
112.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,1.0,9.180159568786621,88.0487289428711,95.19200134277344,28.2685489654541,9.4813814163208,8006.6796875
112.0,0.0,1.0,0.0,Boston,0.0,"[1, 4, 8, 14, 20, 27, 37]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,1.0,6.483142375946045,6.978450298309326,95.19200134277344,8.787349700927734,3.117969512939453,356.74786376953125
112.0,0.0,1.0,0.0,Boston,0.0,"[2, 4, 8, 14, 19, 27, 37]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,srht,1.0,6.658413887023926,6.451763153076172,95.19200134277344,8.072675704956055,3.179941415786743,229.23587036132812
112.0,0.0,0.0,0.0,Boston,0.0,"[2, 4, 7, 9, 11, 13, 15, 16, 17, 17]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,countsketch_scatter,1.0,6.3027663230896,9.385167121887207,95.19200134277344,16.54349136352539,3.151823043823242,320.5844421386719
128.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,gaussian,1.0,10.222819328308105,87.24429321289062,95.19200134277344,38.62488555908203,10.742956161499023,7957.25732421875
128.0,0.0,1.0,0.0,Boston,0.0,,0.0,0.0,0.0,0.6537355184555054,133.63624572753906,rff,4.0,0.0,srht,1.0,9.150884628295898,85.75082397460938,95.19200134277344,28.34292984008789,8.982199668884277,7964.89599609375
128.0,0.0,1.0,0.0,Boston,0.0,"[2, 5, 10, 15, 22, 31, 42]",0.0,0.0,0.0,0.6537355184555054,133.63624572753906,maclaurin,4.0,0.0,rademacher,1.0,6.694022178649902,4.097949028015137,95.19200134277344,4.249812602996826,3.1913864612579346,175.90481567382812
