D,alpha,bias,comp,dataset,degree,dist_est_time,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed
32.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.4573482275009155,0.48628610372543335,0.5737851858139038,0.7040180563926697,0.8414221405982971,2.8284270763397217,2.6790988445281982,ts,0.05602145195007324,rademacher,4.0
32.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3511488139629364,0.3191847801208496,0.3209802508354187,0.5265606045722961,0.0,2.8284270763397217,2.6790988445281982,ts,0.030787229537963867,srht,4.0
32.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2627047598361969,0.3302076756954193,0.1185842901468277,0.3200536370277405,0.40620070695877075,2.8284270763397217,2.6790988445281982,ts,0.07754993438720703,srht,4.0
32.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.5298197865486145,0.5809581875801086,0.7425621747970581,0.8008950352668762,0.0,2.8284270763397217,2.6790988445281982,ts,0.9274170398712158,countsketch_scatter,4.0
32.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.7619091868400574,0.8522624969482422,0.8702822327613831,0.86704021692276,0.0,2.8284270763397217,2.6790988445281982,ts,0.02686595916748047,rademacher,4.0
32.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.6155142784118652,0.7781023979187012,0.5434285402297974,0.6851417422294617,0.0,2.8284270763397217,2.6790988445281982,ts,0.051614999771118164,srht,4.0
32.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.2879452407360077,0.4219624102115631,0.13585631549358368,0.3425697982311249,0.44158661365509033,2.8284270763397217,2.6790988445281982,ts,0.16591238975524902,srht,4.0
32.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.9412968754768372,1.0170271396636963,2.2054545879364014,1.3802515268325806,0.0,2.8284270763397217,2.6790988445281982,ts,3.0699050426483154,countsketch_scatter,4.0
48.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.21543408930301666,0.4310522973537445,0.0737815871834755,0.252454549074173,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03912854194641113,rademacher,4.0
48.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.23271910846233368,0.5323750376701355,0.10002853721380234,0.2939484119415283,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.05025124549865723,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.23864935338497162,0.4735240042209625,0.09089457988739014,0.28020647168159485,0.0,2.8284270763397217,2.6790988445281982,srf,0.019628286361694336,gaussian,4.0
48.0,0.1,0.875,1.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.17026250064373016,0.35090371966362,0.0472765751183033,0.20208410918712616,0.2875666916370392,2.8284270763397217,2.6790988445281982,srf,0.023398160934448242,gaussian,4.0
48.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.19644254446029663,0.4563549757003784,0.0703306719660759,0.24647991359233856,0.0,2.8284270763397217,2.6790988445281982,srf,0.02113509178161621,srht,4.0
48.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.1258157342672348,0.3053182363510132,0.031236937269568443,0.16426438093185425,0.2697119116783142,2.8284270763397217,2.6790988445281982,srf,0.017686128616333008,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.4852111339569092,2.82842712474619,"[26, 21]",0.0,0.23990720510482788,0.4397844672203064,0.08792274445295334,0.27558767795562744,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06266450881958008,rademacher,4.0
48.0,0.1,0.875,1.0,EEG,10.0,0.5221400260925293,2.82842712474619,"[27, 20]",0.0,0.20467665791511536,0.35383421182632446,0.06444928795099258,0.2359490543603897,0.27628517150878906,2.8284270763397217,2.6790988445281982,maclaurin,0.08814835548400879,rademacher,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.6489856243133545,2.82842712474619,"[16, 31]",0.0,0.1039825826883316,0.22267408668994904,0.019174626097083092,0.12869824469089508,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08014512062072754,srht,4.0
48.0,0.1,0.875,1.0,EEG,10.0,0.6267449855804443,2.82842712474619,"[16, 31]",0.0,0.07753849029541016,0.12032261490821838,0.010027329437434673,0.09306830912828445,0.11048367619514465,2.8284270763397217,2.6790988445281982,maclaurin,0.09646964073181152,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.4918694496154785,2.82842712474619,"[29, 18]",0.0,0.20244450867176056,0.399924099445343,0.07043073326349258,0.2466551959514618,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06832742691040039,countsketch_scatter,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5203707218170166,2.82842712474619,"[26, 21]",1.0,0.23343995213508606,0.3782201409339905,0.08784004300832748,0.27545803785324097,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06968092918395996,rademacher,4.0
48.0,0.1,0.875,1.0,EEG,10.0,0.58294677734375,2.82842712474619,"[27, 20]",1.0,0.15563781559467316,0.23910540342330933,0.040325358510017395,0.18663723766803741,0.23007264733314514,2.8284270763397217,2.6790988445281982,maclaurin,0.06668806076049805,rademacher,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.6353297233581543,2.82842712474619,"[16, 31]",1.0,0.12196587026119232,0.17737440764904022,0.024807538837194443,0.14638648927211761,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0699613094329834,srht,4.0
48.0,0.1,0.875,1.0,EEG,10.0,0.5609674453735352,2.82842712474619,"[16, 31]",1.0,0.08128204941749573,0.1349901258945465,0.011018273420631886,0.09755869209766388,0.11992127448320389,2.8284270763397217,2.6790988445281982,maclaurin,0.07097411155700684,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,0.5508670806884766,2.82842712474619,"[29, 18]",1.0,0.13930699229240417,0.26422378420829773,0.033926498144865036,0.17119011282920837,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0719761848449707,countsketch_scatter,4.0
48.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.5607232451438904,0.4887288510799408,1.439807415008545,1.1152220964431763,0.0,2.8284270763397217,2.6790988445281982,ts,0.019308090209960938,rademacher,4.0
48.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2060174196958542,0.25745704770088196,0.08199593424797058,0.2661370635032654,0.31726834177970886,2.8284270763397217,2.6790988445281982,ts,0.035326480865478516,rademacher,4.0
48.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.43617311120033264,0.39350295066833496,0.7681618332862854,0.814583420753479,0.0,2.8284270763397217,2.6790988445281982,ts,0.024584293365478516,srht,4.0
48.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2225196808576584,0.2874961495399475,0.09590398520231247,0.2878243327140808,0.4348960816860199,2.8284270763397217,2.6790988445281982,ts,0.07432961463928223,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.30665603280067444,0.36328765749931335,0.1910334974527359,0.4062224328517914,0.0,2.8284270763397217,2.6790988445281982,ts,1.0315580368041992,countsketch_scatter,4.0
48.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.6497597098350525,0.7653748393058777,0.7898924946784973,0.8260249495506287,0.0,2.8284270763397217,2.6790988445281982,ts,0.03416275978088379,rademacher,4.0
48.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.9687901735305786,1.4457218647003174,1.881866455078125,1.2749805450439453,0.0,2.8284270763397217,2.6790988445281982,ts,0.04917788505554199,srht,4.0
48.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.3161371946334839,0.4813397228717804,0.16967280209064484,0.3828382194042206,0.48990949988365173,2.8284270763397217,2.6790988445281982,ts,0.17465758323669434,srht,4.0
48.0,0.1,0.875,0.0,EEG,10.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.38754045963287354,0.4857761561870575,0.2702973783016205,0.4832035005092621,0.0,2.8284270763397217,2.6790988445281982,ts,3.013744354248047,countsketch_scatter,4.0
64.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.20596924424171448,0.39114880561828613,0.06846953183412552,0.24319680035114288,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.04559206962585449,rademacher,4.0
64.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.16348803043365479,0.35076242685317993,0.04521512985229492,0.1976291835308075,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.06914901733398438,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,2.1457672119140625e-06,2.82842712474619,None,0.0,0.15279673039913177,0.3286389708518982,0.03906567022204399,0.18369901180267334,0.0,2.8284270763397217,2.6790988445281982,srf,0.011465787887573242,gaussian,4.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.14405271410942078,0.27346158027648926,0.03262664005160332,0.16787859797477722,0.24620749056339264,2.8284270763397217,2.6790988445281982,srf,0.0251615047454834,gaussian,4.0
64.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.1666620522737503,0.40030765533447266,0.056094273924827576,0.2201245278120041,0.0,2.8284270763397217,2.6790988445281982,srf,0.01702404022216797,srht,4.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.11529476195573807,0.2512485384941101,0.021922828629612923,0.13761237263679504,0.21969610452651978,2.8284270763397217,2.6790988445281982,srf,0.016675949096679688,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6820764541625977,2.82842712474619,"[35, 28]",0.0,0.19596803188323975,0.40139466524124146,0.060224175453186035,0.22808389365673065,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06338047981262207,rademacher,4.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6654276847839355,2.82842712474619,"[36, 27]",0.0,0.12882903218269348,0.25780484080314636,0.02623537927865982,0.1505403220653534,0.18489772081375122,2.8284270763397217,2.6790988445281982,maclaurin,0.09092473983764648,rademacher,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6743443012237549,2.82842712474619,"[16, 47]",0.0,0.090766541659832,0.14841671288013458,0.01504975464195013,0.11401812732219696,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07693362236022949,srht,4.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6454892158508301,2.82842712474619,"[16, 47]",0.0,0.07199322432279587,0.12511767446994781,0.009059526026248932,0.08846305310726166,0.11165506392717361,2.8284270763397217,2.6790988445281982,maclaurin,0.09004878997802734,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.5626428127288818,2.82842712474619,"[39, 24]",0.0,0.19224201142787933,0.3905074894428253,0.05984468758106232,0.22736413776874542,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.1422433853149414,countsketch_scatter,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6107571125030518,2.82842712474619,"[35, 28]",1.0,0.15752241015434265,0.2785074710845947,0.03835554048418999,0.18202172219753265,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.062285423278808594,rademacher,4.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6807515621185303,2.82842712474619,"[36, 27]",1.0,0.10646761208772659,0.20074306428432465,0.01851469650864601,0.12646415829658508,0.19650571048259735,2.8284270763397217,2.6790988445281982,maclaurin,0.07805228233337402,rademacher,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.6649322509765625,2.82842712474619,"[16, 47]",1.0,0.08030631393194199,0.14202183485031128,0.011193495243787766,0.09833136200904846,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08021092414855957,srht,4.0
64.0,0.1,0.875,1.0,EEG,10.0,0.6612727642059326,2.82842712474619,"[16, 47]",1.0,0.06681318581104279,0.11512230336666107,0.007972238585352898,0.08298494666814804,0.09859585762023926,2.8284270763397217,2.6790988445281982,maclaurin,0.09701776504516602,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,0.5710742473602295,2.82842712474619,"[39, 24]",1.0,0.25886672735214233,0.4371471703052521,0.10953906178474426,0.30760520696640015,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.11368751525878906,countsketch_scatter,4.0
64.0,0.1,0.875,0.0,EEG,10.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.33053722977638245,0.30178314447402954,0.25973981618881226,0.4736728072166443,0.0,2.8284270763397217,2.6790988445281982,ts,0.026141881942749023,rademacher,4.0
64.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2699645161628723,0.27848362922668457,0.32308802008628845,0.5282865762710571,0.6334835886955261,2.8284270763397217,2.6790988445281982,ts,0.05760335922241211,rademacher,4.0
64.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.24779751896858215,0.23724286258220673,0.16419504582881927,0.3766076862812042,0.0,2.8284270763397217,2.6790988445281982,ts,0.03204607963562012,srht,4.0
64.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.16359952092170715,0.2264239341020584,0.04668430611491203,0.20081429183483124,0.26235276460647583,2.8284270763397217,2.6790988445281982,ts,0.07680749893188477,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.39390894770622253,0.46726951003074646,0.4831092059612274,0.645999014377594,0.0,2.8284270763397217,2.6790988445281982,ts,1.0427272319793701,countsketch_scatter,4.0
64.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.9294909238815308,1.2865959405899048,2.0339980125427246,1.3255144357681274,0.0,2.8284270763397217,2.6790988445281982,ts,0.037285804748535156,rademacher,4.0
64.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.5710577964782715,0.6963671445846558,0.49307775497436523,0.6526297926902771,0.0,2.8284270763397217,2.6790988445281982,ts,0.05657553672790527,srht,4.0
64.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.23373080790042877,0.3747212588787079,0.09265509992837906,0.282907098531723,0.36437082290649414,2.8284270763397217,2.6790988445281982,ts,0.17547297477722168,srht,4.0
64.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.5287049412727356,0.7081241011619568,0.5071004033088684,0.6618447303771973,0.0,2.8284270763397217,2.6790988445281982,ts,2.8042759895324707,countsketch_scatter,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.21984592080116272,0.4215081036090851,0.07617523521184921,0.2565169632434845,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03509640693664551,rademacher,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.1366429328918457,0.27960342168807983,0.03306258097290993,0.1689964383840561,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.06024289131164551,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.2086220681667328,0.3976300358772278,0.06607623398303986,0.23890861868858337,0.0,2.8284270763397217,2.6790988445281982,srf,0.018307924270629883,gaussian,4.0
80.0,0.1,0.875,1.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.1427149772644043,0.27513888478279114,0.03184060379862785,0.16584402322769165,0.24074892699718475,2.8284270763397217,2.6790988445281982,srf,0.019918441772460938,gaussian,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.13155722618103027,0.30596983432769775,0.03308993577957153,0.16906633973121643,0.0,2.8284270763397217,2.6790988445281982,srf,0.04848527908325195,srht,4.0
80.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.08900635689496994,0.20541350543498993,0.013763530179858208,0.10903704911470413,0.21512803435325623,2.8284270763397217,2.6790988445281982,srf,0.01407170295715332,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.7043616771697998,2.82842712474619,"[44, 35]",0.0,0.1770184189081192,0.3426479995250702,0.04806745424866676,0.20376740396022797,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0763242244720459,rademacher,4.0
80.0,0.1,0.875,1.0,EEG,10.0,0.6972625255584717,2.82842712474619,"[45, 34]",0.0,0.1270950883626938,0.17665304243564606,0.027079708874225616,0.15294355154037476,0.17903301119804382,2.8284270763397217,2.6790988445281982,maclaurin,0.06796693801879883,rademacher,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.8517000675201416,2.82842712474619,"[16, 63]",0.0,0.08065283298492432,0.14854897558689117,0.011475934647023678,0.09956419467926025,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06263351440429688,srht,4.0
80.0,0.1,0.875,1.0,EEG,10.0,0.7940115928649902,2.82842712474619,"[16, 63]",0.0,0.06622598320245743,0.10590793937444687,0.008220183663070202,0.08426552265882492,0.09579022973775864,2.8284270763397217,2.6790988445281982,maclaurin,0.0991506576538086,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.6471636295318604,2.82842712474619,"[49, 30]",0.0,0.11996681988239288,0.18879419565200806,0.02596067078411579,0.14975009858608246,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.27529287338256836,countsketch_scatter,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.7868053913116455,2.82842712474619,"[44, 35]",1.0,0.1406024694442749,0.24596136808395386,0.03235597908496857,0.16718080639839172,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.059209346771240234,rademacher,4.0
80.0,0.1,0.875,1.0,EEG,10.0,0.7134749889373779,2.82842712474619,"[45, 34]",1.0,0.1250809133052826,0.19787871837615967,0.023951038718223572,0.14383724331855774,0.17566001415252686,2.8284270763397217,2.6790988445281982,maclaurin,0.09911251068115234,rademacher,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.8386697769165039,2.82842712474619,"[16, 63]",1.0,0.06794489920139313,0.1073533445596695,0.008606407791376114,0.08622240275144577,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08099675178527832,srht,4.0
80.0,0.1,0.875,1.0,EEG,10.0,0.7831916809082031,2.82842712474619,"[16, 63]",1.0,0.06420572847127914,0.11118243634700775,0.007101334631443024,0.07832116633653641,0.09033703058958054,2.8284270763397217,2.6790988445281982,maclaurin,0.07663559913635254,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,0.7420203685760498,2.82842712474619,"[49, 30]",1.0,0.2726212739944458,0.49864962697029114,0.11985968798398972,0.3217701315879822,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.3404407501220703,countsketch_scatter,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.2052658349275589,0.2095353901386261,0.12427522242069244,0.32764342427253723,0.0,2.8284270763397217,2.6790988445281982,ts,0.024545907974243164,rademacher,4.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.18272031843662262,0.21676088869571686,0.06885334849357605,0.24387748539447784,0.2969714105129242,2.8284270763397217,2.6790988445281982,ts,0.04422283172607422,rademacher,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.35839247703552246,0.3128587007522583,0.6701302528381348,0.7608320116996765,0.0,2.8284270763397217,2.6790988445281982,ts,0.02694559097290039,srht,4.0
80.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.15719613432884216,0.1912001073360443,0.04802530258893967,0.20367804169654846,0.238047793507576,2.8284270763397217,2.6790988445281982,ts,0.10219550132751465,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.22387436032295227,0.31908994913101196,0.09278438985347748,0.28310438990592957,0.0,2.8284270763397217,2.6790988445281982,ts,1.2599432468414307,countsketch_scatter,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.48774200677871704,0.5343850255012512,0.39209574460983276,0.5819761753082275,0.0,2.8284270763397217,2.6790988445281982,ts,0.03475618362426758,rademacher,4.0
80.0,0.1,0.875,0.0,EEG,10.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.7126456499099731,1.1078623533248901,0.8568698167800903,0.8603330254554749,0.0,2.8284270763397217,2.6790988445281982,ts,0.06940889358520508,srht,4.0
80.0,0.1,0.875,1.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.3021469712257385,0.4208821654319763,0.1413726806640625,0.3494555354118347,0.4672967493534088,2.8284270763397217,2.6790988445281982,ts,0.21654081344604492,srht,4.0
80.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.28491562604904175,0.4323257505893707,0.12660156190395355,0.3306958079338074,0.0,2.8284270763397217,2.6790988445281982,ts,3.4718503952026367,countsketch_scatter,4.0
16.0,0.1,0.875,0.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.5636327862739563,0.9707140326499939,0.6550511717796326,0.7453681826591492,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.04865860939025879,rademacher,5.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3172958195209503,0.655636191368103,0.16857153177261353,0.378116250038147,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03384566307067871,srht,5.0
16.0,0.1,0.875,0.0,EEG,10.0,2.384185791015625e-06,2.82842712474619,None,0.0,0.40534791350364685,0.7720094323158264,0.26950857043266296,0.47810086607933044,0.0,2.8284270763397217,2.6790988445281982,srf,0.017594575881958008,gaussian,5.0
16.0,0.1,0.875,1.0,EEG,10.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.2368030548095703,0.48848453164100647,0.09128060936927795,0.2782418727874756,0.4884154200553894,2.8284270763397217,2.6790988445281982,srf,0.011238574981689453,gaussian,5.0
16.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.506879448890686,0.8988259434700012,0.3809405565261841,0.5684102177619934,0.0,2.8284270763397217,2.6790988445281982,srf,0.012654781341552734,srht,5.0
16.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.18315881490707397,0.45848605036735535,0.06637471169233322,0.237265482544899,0.48133668303489685,2.8284270763397217,2.6790988445281982,srf,0.021914243698120117,srht,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.3903217315673828,2.82842712474619,"[8, 7]",0.0,0.534034788608551,1.0384442806243896,0.4219721257686615,0.598239541053772,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.05855989456176758,rademacher,5.0
16.0,0.1,0.875,1.0,EEG,10.0,0.35863232612609863,2.82842712474619,"[9, 6]",0.0,0.21032212674617767,0.3240809142589569,0.07217174023389816,0.24740976095199585,0.3375682234764099,2.8284270763397217,2.6790988445281982,maclaurin,0.06443047523498535,rademacher,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.42378950119018555,2.82842712474619,"[8, 7]",0.0,0.23776060342788696,0.3753734827041626,0.0987834557890892,0.2894511818885803,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06982898712158203,srht,5.0
16.0,0.1,0.875,1.0,EEG,10.0,0.41117382049560547,2.82842712474619,"[9, 6]",0.0,0.20180341601371765,0.389678031206131,0.06621584296226501,0.2369813770055771,0.3167921304702759,2.8284270763397217,2.6790988445281982,maclaurin,0.09664297103881836,srht,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.3287062644958496,2.82842712474619,"[9, 6]",0.0,0.4122452735900879,0.8237336277961731,0.2609542906284332,0.4704521596431732,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.08557844161987305,countsketch_scatter,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.374755859375,2.82842712474619,"[8, 7]",1.0,0.3960988223552704,0.8622711300849915,0.3028155267238617,0.5067833065986633,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.05597829818725586,rademacher,5.0
16.0,0.1,0.875,1.0,EEG,10.0,0.3630082607269287,2.82842712474619,"[9, 6]",1.0,0.2653755843639374,0.5028024911880493,0.10713890939950943,0.3014441430568695,0.36251094937324524,2.8284270763397217,2.6790988445281982,maclaurin,0.06824755668640137,rademacher,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.4233262538909912,2.82842712474619,"[8, 7]",1.0,0.31893467903137207,0.5899838209152222,0.1648731529712677,0.373945415019989,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07290387153625488,srht,5.0
16.0,0.1,0.875,1.0,EEG,10.0,0.419036865234375,2.82842712474619,"[9, 6]",1.0,0.23984797298908234,0.41893166303634644,0.08934114128351212,0.2752700448036194,0.3461301028728485,2.8284270763397217,2.6790988445281982,maclaurin,0.0812225341796875,srht,5.0
16.0,0.1,0.875,0.0,EEG,10.0,0.35489320755004883,2.82842712474619,"[9, 6]",1.0,0.3414403796195984,0.6037575006484985,0.17757578194141388,0.38808345794677734,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.09390807151794434,countsketch_scatter,5.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3969520032405853,0.4158129096031189,0.32445603609085083,0.5245793461799622,0.0,2.8284270763397217,2.6790988445281982,ts,0.02507185935974121,rademacher,5.0
16.0,0.1,0.875,1.0,EEG,10.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.4318064749240875,0.5088779330253601,0.5100816488265991,0.657738208770752,0.8362187147140503,2.8284270763397217,2.6790988445281982,ts,0.047144412994384766,rademacher,5.0
16.0,0.1,0.875,0.0,EEG,10.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.5175632238388062,0.46767017245292664,0.9081331491470337,0.8776230216026306,0.0,2.8284270763397217,2.6790988445281982,ts,0.025656938552856445,srht,5.0
16.0,0.1,0.875,1.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3532005548477173,0.42597928643226624,0.3402385115623474,0.5371863842010498,0.7161263227462769,2.8284270763397217,2.6790988445281982,ts,0.07925152778625488,srht,5.0
16.0,0.1,0.875,0.0,EEG,10.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.471316933631897,0.5737781524658203,0.43588078022003174,0.6080189347267151,0.0,2.8284270763397217,2.6790988445281982,ts,0.06069183349609375,countsketch_scatter,5.0
