dataset,method,degree,bias,proj,comp,comp_real,full_cov,hier,kernel_var,kernel_len,test_error,test_mnll,test_label_var,k_mse,k_mean_error,k_rel_frob_error,test_kl,test_mean_mse,test_var_mse,D,feature_dist,noise_var,feature_time,pred_time,seed
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08659999817609787,0.2802521288394928,0.09000000357627869,1.1726696491241455,0.9197279810905457,0.32079267501831055,9261.9306640625,3.1571061611175537,1.1907492876052856,256.0,None,0.001,0.03625655174255371,0.053630828857421875,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08190000057220459,0.266897588968277,0.09000000357627869,0.42673444747924805,0.5154775381088257,0.1935153603553772,8923.9833984375,3.0255374908447266,1.1853299140930176,256.0,None,0.001,0.07021474838256836,0.052159786224365234,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.08299999684095383,0.2740049660205841,0.09000000357627869,0.6782853007316589,0.66449373960495,0.24397358298301697,9258.982421875,3.164975643157959,1.181889533996582,256.0,None,0.001,0.03477907180786133,0.053598642349243164,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0632999986410141,0.202073872089386,0.09000000357627869,0.1453309953212738,0.3053998649120331,0.11293166130781174,5759.01611328125,2.250901460647583,0.7616697549819946,512.0,None,0.001,0.020638465881347656,0.10727810859680176,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.056299999356269836,0.190642848610878,0.09000000357627869,0.3572067320346832,0.4778646230697632,0.17705020308494568,5219.42236328125,1.881602168083191,0.8252617120742798,512.0,None,0.001,0.03595137596130371,0.12136006355285645,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0568000003695488,0.1893548220396042,0.09000000357627869,0.26166826486587524,0.4073937237262726,0.15153472125530243,5006.85888671875,1.8176815509796143,0.8119086027145386,512.0,None,0.001,0.07370138168334961,0.10497617721557617,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0551999993622303,0.18489648401737213,0.09000000357627869,0.3629775941371918,0.47182533144950867,0.17847463488578796,5157.8427734375,1.8931561708450317,0.8024973273277283,512.0,None,0.001,0.04401731491088867,0.11101031303405762,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.04039999842643738,0.13557429611682892,0.09000000357627869,0.08476030826568604,0.23462900519371033,0.08624479174613953,3168.066162109375,1.3694096803665161,0.304007351398468,1024.0,None,0.001,0.03128790855407715,0.2589890956878662,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.04149999842047691,0.13331672549247742,0.09000000357627869,0.16820524632930756,0.31930050253868103,0.12149442732334137,2863.429443359375,1.1252702474594116,0.4549655318260193,1024.0,None,0.001,0.04375958442687988,0.26232361793518066,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.04339999705553055,0.12947553396224976,0.09000000357627869,0.14314141869544983,0.29955604672431946,0.11207772046327591,2726.0,1.086333155632019,0.4276506006717682,1024.0,None,0.001,0.08262872695922852,0.2573850154876709,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.04079999774694443,0.13074354827404022,0.09000000357627869,0.13109564781188965,0.28845348954200745,0.10725826025009155,2630.490966796875,1.0414938926696777,0.4253477156162262,1024.0,None,0.001,0.054865121841430664,0.2605931758880615,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.033900000154972076,0.10622245818376541,0.09000000357627869,0.0573422834277153,0.19495487213134766,0.07093721628189087,1643.1298828125,0.7755483984947205,0.04129842296242714,2048.0,None,0.001,0.04771256446838379,0.9695158004760742,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03019999898970127,0.09585075080394745,0.09000000357627869,0.09063507616519928,0.23973782360553741,0.08918355405330658,1428.2860107421875,0.6038097739219666,0.19097661972045898,2048.0,None,0.001,0.05852675437927246,0.9596302509307861,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.02969999983906746,0.09173398464918137,0.09000000357627869,0.048523660749197006,0.17518207430839539,0.06525493413209915,1299.196533203125,0.556690514087677,0.1659765988588333,2048.0,None,0.001,0.09381604194641113,0.9776396751403809,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.031099999323487282,0.09450458735227585,0.09000000357627869,0.05503816902637482,0.18719074130058289,0.06949740648269653,1340.850830078125,0.5751978754997253,0.16923007369041443,2048.0,None,0.001,0.08450651168823242,0.9693887233734131,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02709999866783619,0.08645260334014893,0.09000000357627869,0.04085860028862953,0.16423964500427246,0.05987952649593353,1116.278564453125,0.5327929854393005,0.007859660312533379,3072.0,None,0.001,0.0641319751739502,1.8252158164978027,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.025599999353289604,0.08203598111867905,0.09000000357627869,0.06590874493122101,0.20277367532253265,0.07605155557394028,941.6975708007812,0.41021475195884705,0.10430067777633667,3072.0,None,0.001,0.06994366645812988,1.8247544765472412,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.024899998679757118,0.07937140017747879,0.09000000357627869,0.06566211581230164,0.21083283424377441,0.07590913027524948,870.8167114257812,0.38384556770324707,0.0892011895775795,3072.0,None,0.001,0.10527491569519043,1.8256409168243408,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.024899998679757118,0.08042716979980469,0.09000000357627869,0.07026687264442444,0.20743463933467865,0.07852571457624435,869.5402221679688,0.38578417897224426,0.08609968423843384,3072.0,None,0.001,0.12809324264526367,1.8252661228179932,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02449999935925007,0.0742415115237236,0.09000000357627869,0.03943378105759621,0.16192327439785004,0.058826204389333725,887.4185791015625,0.4160739779472351,0.01677100919187069,4096.0,None,0.001,0.08342242240905762,3.0530827045440674,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.023799998685717583,0.07290683686733246,0.09000000357627869,0.03938939794898033,0.158818319439888,0.0587930902838707,707.7967529296875,0.31421059370040894,0.06635020673274994,4096.0,None,0.001,0.07743501663208008,3.0397632122039795,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.023000000044703484,0.07385198771953583,0.09000000357627869,0.025504840537905693,0.1270245760679245,0.047309450805187225,631.7462158203125,0.28610318899154663,0.05416962131857872,4096.0,None,0.001,0.11645817756652832,3.0314109325408936,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02419999986886978,0.07323884963989258,0.09000000357627869,0.024695225059986115,0.12510186433792114,0.04655250906944275,633.6062622070312,0.2883482277393341,0.055554311722517014,4096.0,None,0.001,0.13876867294311523,3.0308423042297363,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.021800000220537186,0.06961347162723541,0.09000000357627869,0.03840611129999161,0.16035884618759155,0.058054618537425995,747.8935546875,0.33984482288360596,0.03450312837958336,5120.0,None,0.001,0.09918594360351562,4.623531818389893,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.021199999377131462,0.06799737364053726,0.09000000357627869,0.050712279975414276,0.18446707725524902,0.06671034544706345,557.5748291015625,0.25203225016593933,0.046189989894628525,5120.0,None,0.001,0.0886838436126709,4.620975494384766,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.022199999541044235,0.06940343230962753,0.09000000357627869,0.027480334043502808,0.13371363282203674,0.04910747706890106,492.0817565917969,0.22640655934810638,0.03682788088917732,5120.0,None,0.001,0.12923693656921387,4.630159378051758,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.023099999874830246,0.06963581591844559,0.09000000357627869,0.020869119092822075,0.11574769765138626,0.042794570326805115,502.2176208496094,0.22938033938407898,0.03829355910420418,5120.0,None,0.001,0.18983054161071777,4.6300718784332275,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02019999921321869,0.06850775331258774,0.09000000357627869,0.0396781824529171,0.16432726383209229,0.059008218348026276,645.3695678710938,0.28258466720581055,0.05433594435453415,6144.0,None,0.001,0.11439919471740723,6.446722507476807,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.021299999207258224,0.06614196300506592,0.09000000357627869,0.03683089837431908,0.15133431553840637,0.05685161054134369,464.71612548828125,0.2107362598180771,0.033842168748378754,6144.0,None,0.001,0.10002326965332031,6.452764272689819,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.021199999377131462,0.06695987284183502,0.09000000357627869,0.018319707363843918,0.10776854306459427,0.04009552299976349,412.995361328125,0.18946295976638794,0.027117036283016205,6144.0,None,0.001,0.14220404624938965,6.453833341598511,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02029999904334545,0.0656191036105156,0.09000000357627869,0.02877027541399002,0.1331559121608734,0.05024682357907295,413.5464782714844,0.19072078168392181,0.027271030470728874,6144.0,None,0.001,0.22393345832824707,6.447630882263184,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02029999904334545,0.06238169968128204,0.09000000357627869,0.032985858619213104,0.1485493928194046,0.053802259266376495,579.3235473632812,0.24603788554668427,0.0665213018655777,7168.0,None,0.001,0.15242815017700195,8.579110860824585,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019299998879432678,0.06417517364025116,0.09000000357627869,0.025886069983243942,0.12873144447803497,0.047661714255809784,400.530029296875,0.18405281007289886,0.02505946159362793,7168.0,None,0.001,0.11377215385437012,8.579603910446167,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.02019999921321869,0.06408676505088806,0.09000000357627869,0.015621280297636986,0.09920170158147812,0.03702498599886894,349.6016540527344,0.16306930780410767,0.020034734159708023,7168.0,None,0.001,0.15319442749023438,8.57924509048462,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.01889999955892563,0.06388907134532928,0.09000000357627869,0.01907464675605297,0.1099432185292244,0.04091333597898483,352.8124694824219,0.16277830302715302,0.021108901128172874,7168.0,None,0.001,0.2788393497467041,8.576798915863037,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.018699999898672104,0.060617465525865555,0.09000000357627869,0.034549884498119354,0.15306632220745087,0.05506300553679466,531.4722290039062,0.21717314422130585,0.08315006643533707,8192.0,None,0.001,0.20554232597351074,11.144934177398682,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019700000062584877,0.06381206214427948,0.09000000357627869,0.07721204310655594,0.2330927550792694,0.08231502771377563,346.850830078125,0.1619226485490799,0.019880710169672966,8192.0,None,0.001,0.20991802215576172,11.14559292793274,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019600000232458115,0.06250642240047455,0.09000000357627869,0.01171030756086111,0.08599971979856491,0.032056841999292374,303.2999572753906,0.1415793001651764,0.01598433405160904,8192.0,None,0.001,0.2254316806793213,11.141595125198364,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.019099999219179153,0.06240944564342499,0.09000000357627869,0.060252346098423004,0.1927039921283722,0.0727149248123169,313.5462646484375,0.14552421867847443,0.019656067714095116,8192.0,None,0.001,0.2787494659423828,11.14885926246643,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.019299998879432678,0.059291593730449677,0.09000000357627869,0.03560969978570938,0.15521511435508728,0.05590115115046501,500.5966796875,0.199051171541214,0.09742701053619385,9216.0,None,0.001,0.33359265327453613,14.135298728942871,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.019299998879432678,0.061013683676719666,0.09000000357627869,0.025644754990935326,0.12980367243289948,0.04743903875350952,302.58746337890625,0.1406533122062683,0.01708170212805271,9216.0,None,0.001,0.30023956298828125,14.157859325408936,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.01899999938905239,0.06092512235045433,0.09000000357627869,0.0103575075045228,0.08100831508636475,0.030148396268486977,266.89361572265625,0.12602438032627106,0.012172785587608814,9216.0,None,0.001,0.2524073123931885,14.157637119293213,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.01850000023841858,0.061142001301050186,0.09000000357627869,0.019897347316145897,0.11172269284725189,0.041786327958106995,274.9897155761719,0.1292228102684021,0.013243529945611954,9216.0,None,0.001,0.41516995429992676,14.160372972488403,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.018799999728798866,0.06075430288910866,0.09000000357627869,0.030072737485170364,0.1420588344335556,0.05137160047888756,471.6226501464844,0.1835477352142334,0.10236365348100662,10240.0,None,0.001,0.3733985424041748,17.426758527755737,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.01809999905526638,0.05964547023177147,0.09000000357627869,0.02315320447087288,0.1225012019276619,0.0450756661593914,270.90338134765625,0.1255422830581665,0.014060551300644875,10240.0,None,0.001,0.27704596519470215,17.394217252731323,5.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.018299998715519905,0.058946121484041214,0.09000000357627869,0.009394142776727676,0.07697132974863052,0.028712116181850433,239.8507537841797,0.1129140704870224,0.010708436369895935,10240.0,None,0.001,0.2802741527557373,17.374056100845337,5.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.018799999728798866,0.05931448936462402,0.09000000357627869,0.011268407106399536,0.0844019204378128,0.0314461812376976,247.4723663330078,0.11602458357810974,0.011510269716382027,10240.0,None,0.001,0.5186312198638916,17.3680260181427,5.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.14379999041557312,0.45385077595710754,0.09000000357627869,0.5750359296798706,0.6041708588600159,0.2252800315618515,14871.1279296875,4.934410095214844,1.4439518451690674,128.0,None,0.001,0.015368938446044922,0.045881032943725586,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.13519999384880066,0.43195095658302307,0.09000000357627869,1.63461172580719,1.0304419994354248,0.37982410192489624,14952.994140625,4.889988422393799,1.442212462425232,128.0,None,0.001,0.028812646865844727,0.03874492645263672,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.12719999253749847,0.415808767080307,0.09000000357627869,1.201555848121643,0.8521066904067993,0.3256470561027527,14314.6376953125,4.669700622558594,1.4378896951675415,128.0,None,0.001,0.06506919860839844,0.03652167320251465,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.12379999458789825,0.40350377559661865,0.09000000357627869,0.9327244758605957,0.7574864029884338,0.2869141101837158,14042.009765625,4.545663356781006,1.4389806985855103,128.0,None,0.001,0.02747321128845215,0.030307769775390625,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.09929999709129333,0.3117554187774658,0.09000000357627869,0.263195663690567,0.4089908003807068,0.15241040289402008,9982.5361328125,3.5277864933013916,1.1848289966583252,256.0,None,0.001,0.01695418357849121,0.0683600902557373,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08829999715089798,0.2843061089515686,0.09000000357627869,1.7754558324813843,1.0081706047058105,0.3958495259284973,9432.5966796875,3.1672580242156982,1.196959376335144,256.0,None,0.001,0.035661935806274414,0.05369114875793457,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.08829999715089798,0.28165990114212036,0.09000000357627869,0.4479001462459564,0.5367556214332581,0.19882261753082275,9239.26171875,3.1696395874023438,1.1884043216705322,256.0,None,0.001,0.06619620323181152,0.05250358581542969,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.0828000009059906,0.2764624357223511,0.09000000357627869,1.7914159297943115,1.0623503923416138,0.39762476086616516,9083.6416015625,3.0883948802948,1.1907708644866943,256.0,None,0.001,0.03170275688171387,0.062262535095214844,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.06269999593496323,0.20285236835479736,0.09000000357627869,0.1664733737707138,0.3287506699562073,0.12121254950761795,5737.86865234375,2.2351999282836914,0.7615728974342346,512.0,None,0.001,0.020549774169921875,0.10632681846618652,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.057499997317790985,0.1855335235595703,0.09000000357627869,0.3770495653152466,0.4766969680786133,0.18242081999778748,5491.44091796875,1.9896025657653809,0.839941680431366,512.0,None,0.001,0.032651424407958984,0.111846923828125,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.055399999022483826,0.17515461146831512,0.09000000357627869,0.23703673481941223,0.3892444670200348,0.14463821053504944,5141.4228515625,1.8717249631881714,0.8257855772972107,512.0,None,0.001,0.07052350044250488,0.10470724105834961,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.057099997997283936,0.18445391952991486,0.09000000357627869,0.31081444025039673,0.43796223402023315,0.1656249612569809,5238.37255859375,1.9197273254394531,0.8076881170272827,512.0,None,0.001,0.036774396896362305,0.10986018180847168,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.043699998408555984,0.13464853167533875,0.09000000357627869,0.0928400382399559,0.24582815170288086,0.09051964432001114,3240.505615234375,1.4142991304397583,0.30167874693870544,1024.0,None,0.001,0.028719425201416016,0.26553821563720703,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03999999910593033,0.13204506039619446,0.09000000357627869,0.1287613958120346,0.2817309498786926,0.10660266131162643,2828.18798828125,1.1079121828079224,0.4583059251308441,1024.0,None,0.001,0.038799285888671875,0.2592809200286865,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.039000000804662704,0.12429198622703552,0.09000000357627869,0.11547934263944626,0.266787588596344,0.10095489025115967,2733.002685546875,1.0910942554473877,0.41806772351264954,1024.0,None,0.001,0.07869553565979004,0.25963878631591797,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.04019999876618385,0.12903176248073578,0.09000000357627869,0.1014023870229721,0.2508823871612549,0.09460178017616272,2681.595947265625,1.0663429498672485,0.42617008090019226,1024.0,None,0.001,0.05190610885620117,0.25899577140808105,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.031599998474121094,0.1011468917131424,0.09000000357627869,0.0516204796731472,0.18424618244171143,0.06749727576971054,1654.481689453125,0.7828396558761597,0.045072659850120544,2048.0,None,0.001,0.043518781661987305,0.9793353080749512,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.02979999966919422,0.09500356763601303,0.09000000357627869,0.08084713667631149,0.22416067123413086,0.08447097986936569,1444.8275146484375,0.6069570779800415,0.19536878168582916,2048.0,None,0.001,0.05445694923400879,0.969017744064331,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.03019999898970127,0.0929923802614212,0.09000000357627869,0.05189269036054611,0.1808132827281952,0.06767500936985016,1338.827392578125,0.5792239904403687,0.16889223456382751,2048.0,None,0.001,0.09013724327087402,0.9871659278869629,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.028599999845027924,0.08882735669612885,0.09000000357627869,0.1367315948009491,0.29671019315719604,0.10985242575407028,1358.8900146484375,0.5766509175300598,0.18495678901672363,2048.0,None,0.001,0.07910919189453125,0.9875006675720215,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.025699999183416367,0.08488992601633072,0.09000000357627869,0.04680612310767174,0.17637808620929718,0.06427270174026489,1180.656494140625,0.5654823780059814,0.008158670738339424,3072.0,None,0.001,0.06201887130737305,1.8262920379638672,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.025699999183416367,0.08165208250284195,0.09000000357627869,0.06279487907886505,0.19669844210147858,0.07444530725479126,970.9290161132812,0.4279322624206543,0.10522040724754333,3072.0,None,0.001,0.07266521453857422,1.8251488208770752,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.0279999990016222,0.08151323348283768,0.09000000357627869,0.03954368084669113,0.16000445187091827,0.05907636508345604,864.4574584960938,0.3849717974662781,0.08974839746952057,3072.0,None,0.001,0.1022026538848877,1.8339722156524658,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.026499999687075615,0.079128198325634,0.09000000357627869,0.038709111511707306,0.15670962631702423,0.058449637144804,867.5634155273438,0.3848203122615814,0.09242894500494003,3072.0,None,0.001,0.12615966796875,1.825685739517212,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.024000000208616257,0.07501541823148727,0.09000000357627869,0.03528176248073578,0.15319375693798065,0.05580207332968712,893.7426147460938,0.41915178298950195,0.015391655266284943,4096.0,None,0.001,0.08084940910339355,3.0302209854125977,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.022699998691678047,0.07257077097892761,0.09000000357627869,0.0425928495824337,0.16235846281051636,0.06131172552704811,696.4400634765625,0.31178730726242065,0.06728135049343109,4096.0,None,0.001,0.07316851615905762,3.031193494796753,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.023899998515844345,0.07541140168905258,0.09000000357627869,0.022109799087047577,0.11858396977186203,0.04417409002780914,642.2780151367188,0.2921827435493469,0.05491139367222786,4096.0,None,0.001,0.11390089988708496,3.0302436351776123,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02369999885559082,0.07411731034517288,0.09000000357627869,0.02921918034553528,0.13627156615257263,0.05078193172812462,628.0869750976562,0.28580549359321594,0.0536140576004982,4096.0,None,0.001,0.13539409637451172,3.0320827960968018,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02199999988079071,0.06816399097442627,0.09000000357627869,0.034907836467027664,0.1525736004114151,0.05550558492541313,745.5140991210938,0.3398149013519287,0.032920368015766144,5120.0,None,0.001,0.09655213356018066,4.632203817367554,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.021800000220537186,0.06907445937395096,0.09000000357627869,0.0363246314227581,0.15401282906532288,0.056620772927999496,570.84423828125,0.2584800720214844,0.04690339416265488,5120.0,None,0.001,0.0849454402923584,4.629242181777954,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.022199999541044235,0.06990934163331985,0.09000000357627869,0.021592894569039345,0.11682721972465515,0.043654665350914,503.73516845703125,0.23149901628494263,0.038098666816949844,5120.0,None,0.001,0.12627387046813965,4.629547119140625,6.0
MNIST,poly_sketch,3.0,0.5,countsketch_scatter,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02070000022649765,0.06780871748924255,0.09000000357627869,0.02626652456820011,0.12828342616558075,0.04814780876040459,520.044189453125,0.2374643087387085,0.039066772907972336,5120.0,None,0.001,0.19133210182189941,4.621361255645752,6.0
MNIST,srf,3.0,0.5,gaussian,0.0,0.0,0.0,0.0,9.027409553527832,1.4142135381698608,0.02070000022649765,0.06659878045320511,0.09000000357627869,0.04034370929002762,0.16585363447666168,0.05967097356915474,656.0872802734375,0.28718340396881104,0.0541965551674366,6144.0,None,0.001,0.11001420021057129,6.449473857879639,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,0.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.020899999886751175,0.06546781957149506,0.09000000357627869,0.023271635174751282,0.12009131908416748,0.04531987011432648,467.9731140136719,0.2151419073343277,0.03304428607225418,6144.0,None,0.001,0.0945897102355957,6.447055816650391,6.0
MNIST,poly_sketch,3.0,0.5,srht,0.0,1.0,1.0,0.0,9.027409553527832,1.4142135381698608,0.020499998703598976,0.06707857549190521,0.09000000357627869,0.01470877230167389,0.09643197804689407,0.03602992743253708,418.1017150878906,0.1942853033542633,0.02659693732857704,6144.0,None,0.001,0.13805723190307617,6.447091341018677,6.0
