dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.048948287963867,8.0502347946167,163.2962188720703,0.032572127878665924,320,0,"[245, 74]",0.001,0.16923999786376953,1.759141206741333,5
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.048948287963867,8.0502347946167,157.02928161621094,0.03132208064198494,320,0,"[246, 73]",0.001,0.4501180648803711,1.7752792835235596,5
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.048948287963867,8.0502347946167,51.19563674926758,0.010211815126240253,320,0,"[64, 255]",0.001,0.7776229381561279,1.8039801120758057,5
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.048948287963867,8.0502347946167,45.31965637207031,0.00903975311666727,320,0,"[64, 255]",0.001,1.6207542419433594,1.7721049785614014,5
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049545288085938,8.174615859985352,168.10781860351562,0.03296510875225067,320,0,"[246, 73]",0.001,0.17261791229248047,0.4475820064544678,6
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049545288085938,8.174615859985352,162.0877685546875,0.031784605234861374,320,0,"[248, 71]",0.001,0.4774200916290283,0.4316141605377197,6
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.049545288085938,8.174615859985352,41.165130615234375,0.008072277531027794,320,0,"[64, 255]",0.001,0.8226349353790283,0.4718739986419678,6
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.049545288085938,8.174615859985352,41.04728698730469,0.00804916862398386,320,0,"[64, 255]",0.001,1.7716069221496582,0.46071696281433105,6
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.04903221130371,7.987507343292236,171.43594360351562,0.03476601466536522,320,0,"[245, 74]",0.001,0.18963408470153809,1.776733160018921,7
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.04903221130371,7.987507343292236,167.03286743164062,0.03387310355901718,320,0,"[246, 73]",0.001,0.531484842300415,1.8066880702972412,7
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.04903221130371,7.987507343292236,53.981014251708984,0.010946974158287048,320,0,"[64, 255]",0.001,0.9737169742584229,1.888552188873291,7
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.04903221130371,7.987507343292236,51.27121353149414,0.010397445410490036,320,0,"[64, 255]",0.001,1.7516660690307617,1.844700813293457,7
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.04899024963379,8.052509307861328,159.40072631835938,0.03164929896593094,320,0,"[244, 75]",0.001,0.21056318283081055,0.6124370098114014,8
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.04899024963379,8.052509307861328,164.1449432373047,0.03259127214550972,320,0,"[246, 73]",0.001,0.5256190299987793,0.5859088897705078,8
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.04899024963379,8.052509307861328,45.46949005126953,0.009028049185872078,320,0,"[64, 255]",0.001,1.0029051303863525,0.5967361927032471,8
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.04899024963379,8.052509307861328,44.28382873535156,0.008792633190751076,320,0,"[64, 255]",0.001,1.9053399562835693,0.6016170978546143,8
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.04905128479004,8.068892478942871,170.0835723876953,0.03411494567990303,320,0,"[245, 74]",0.001,0.20883703231811523,1.8102729320526123,9
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.04905128479004,8.068892478942871,174.0764617919922,0.034915827214717865,320,0,"[247, 72]",0.001,0.5391700267791748,1.8280839920043945,9
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.04905128479004,8.068892478942871,46.25937271118164,0.009278591722249985,320,0,"[64, 255]",0.001,1.0345489978790283,1.846343994140625,9
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.04905128479004,8.068892478942871,43.61300277709961,0.008747789077460766,320,0,"[64, 255]",0.001,1.9536268711090088,1.8415391445159912,9
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049156188964844,8.145650863647461,173.39739990234375,0.03439722955226898,320,0,"[245, 74]",0.001,0.2115640640258789,1.8059461116790771,10
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049156188964844,8.145650863647461,167.3353729248047,0.03319469466805458,320,0,"[246, 73]",0.001,0.5748190879821777,1.8120090961456299,10
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.049156188964844,8.145650863647461,43.11058044433594,0.008551942184567451,320,0,"[64, 255]",0.001,1.0235199928283691,1.8207917213439941,10
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.049156188964844,8.145650863647461,43.14415740966797,0.008558603003621101,320,0,"[64, 255]",0.001,2.0877091884613037,1.8365752696990967,10
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.04920196533203,8.123313903808594,173.8976593017578,0.034486714750528336,320,0,"[244, 75]",0.001,0.2312462329864502,1.8138580322265625,11
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.04920196533203,8.123313903808594,151.04812622070312,0.02995528280735016,320,0,"[246, 73]",0.001,0.6463689804077148,1.8144309520721436,11
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.04920196533203,8.123313903808594,44.02885055541992,0.008731632493436337,320,0,"[64, 255]",0.001,1.0917918682098389,1.9198038578033447,11
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.04920196533203,8.123313903808594,45.393348693847656,0.009002233855426311,320,0,"[64, 255]",0.001,2.182889938354492,1.8552250862121582,11
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049039840698242,8.138283729553223,164.67332458496094,0.032391540706157684,320,0,"[245, 74]",0.001,0.22428226470947266,0.6888720989227295,12
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049039840698242,8.138283729553223,170.54269409179688,0.03354605659842491,320,0,"[247, 72]",0.001,0.6182258129119873,0.6832611560821533,12
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.049039840698242,8.138283729553223,46.43170166015625,0.009133199229836464,320,0,"[64, 255]",0.001,1.1807432174682617,0.7017171382904053,12
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.049039840698242,8.138283729553223,44.09535598754883,0.008673636242747307,320,0,"[64, 255]",0.001,2.26877498626709,0.709867000579834,12
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049028396606445,8.254366874694824,160.10202026367188,0.031578198075294495,320,0,"[246, 73]",0.001,0.31145715713500977,1.8071510791778564,13
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049028396606445,8.254366874694824,168.36094665527344,0.03320717066526413,320,0,"[247, 72]",0.001,0.9359638690948486,1.8104279041290283,13
Mocap,gaussian,maclaurin,0,0,srht,False,False,False,False,False,16.049028396606445,8.254366874694824,49.442626953125,0.009751963429152966,320,0,"[64, 255]",0.001,1.1780941486358643,1.8329517841339111,13
Mocap,gaussian,maclaurin,0,0,srht,True,False,False,False,False,16.049028396606445,8.254366874694824,47.76183319091797,0.009420447051525116,320,0,"[64, 255]",0.001,2.388576030731201,1.8200631141662598,13
Mocap,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,16.049213409423828,8.00864315032959,164.93751525878906,0.03310232609510422,320,0,"[245, 74]",0.001,0.2996969223022461,1.8089189529418945,14
Mocap,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,16.049213409423828,8.00864315032959,168.08364868164062,0.03373374417424202,320,0,"[247, 72]",0.001,0.6860427856445312,1.8286247253417969,14
