dataset,kernel,method,degree,bias,proj,comp,comp_real,full_cov,ahle,tree,kernel_var,kernel_len,k_frob_error,k_rel_frob_error,D,E,feature_dist,noise_var,feature_time,maclaurin_time,seed
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013673410285264254,3.470273733139038,0.005089727230370045,0.11399255692958832,80,0,"[26, 28, 25]",0.001,0.013783931732177734,0.4776039123535156,12
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013673410285264254,3.470273733139038,0.006031747441738844,0.13509060442447662,80,0,"[25, 23, 18, 13]",0.001,0.041029930114746094,0.45440006256103516,12
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013673410285264254,3.470273733139038,0.005023536738008261,0.11251011490821838,80,0,"[16, 30, 33]",0.001,0.3031301498413086,0.4807291030883789,12
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013673410285264254,3.470273733139038,0.005705269053578377,0.12777858972549438,80,0,"[16, 22, 22, 19]",0.001,0.826768159866333,0.48218274116516113,12
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.000137009919853881,3.3873250484466553,0.006473432295024395,0.14784006774425507,80,0,"[26, 28, 25]",0.001,0.014277219772338867,0.4472367763519287,13
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.000137009919853881,3.3873250484466553,0.00581574160605669,0.1328197568655014,80,0,"[25, 22, 18, 14]",0.001,0.048194169998168945,0.45707082748413086,13
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.000137009919853881,3.3873250484466553,0.004747592844069004,0.10842539370059967,80,0,"[16, 30, 33]",0.001,0.30779504776000977,0.4861259460449219,13
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.000137009919853881,3.3873250484466553,0.004164265468716621,0.09510338306427002,80,0,"[16, 16, 16, 16, 15]",0.001,0.6884310245513916,0.47031283378601074,13
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013680114352609962,3.497471809387207,0.009182918816804886,0.205978661775589,80,0,"[27, 27, 25]",0.001,0.014258146286010742,0.44362807273864746,14
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013680114352609962,3.497471809387207,0.006237562745809555,0.1399124711751938,80,0,"[25, 22, 18, 14]",0.001,0.04722189903259277,0.4504680633544922,14
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013680114352609962,3.497471809387207,0.006989982910454273,0.15678972005844116,80,0,"[16, 30, 33]",0.001,0.3284621238708496,0.4892570972442627,14
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013680114352609962,3.497471809387207,0.005457952152937651,0.12242531031370163,80,0,"[16, 16, 16, 16, 15]",0.001,0.7194879055023193,0.4844541549682617,14
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013680662959814072,3.5417518615722656,0.007707702461630106,0.1736322045326233,80,0,"[26, 27, 26]",0.001,0.013657093048095703,0.45832109451293945,15
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013680662959814072,3.5417518615722656,0.008705616928637028,0.19611231982707977,80,0,"[24, 23, 18, 14]",0.001,0.04683375358581543,0.465177059173584,15
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013680662959814072,3.5417518615722656,0.009056994691491127,0.20402784645557404,80,0,"[16, 29, 34]",0.001,0.3412320613861084,0.5320639610290527,15
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013680662959814072,3.5417518615722656,0.0039892010390758514,0.08986514061689377,80,0,"[16, 16, 16, 16, 15]",0.001,0.7490379810333252,0.47917914390563965,15
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013664663129020482,3.4920852184295654,0.009109733626246452,0.20462852716445923,80,0,"[27, 28, 24]",0.001,0.01700901985168457,0.4660968780517578,16
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013664663129020482,3.4920852184295654,0.0037582775112241507,0.08442077785730362,80,0,"[26, 23, 17, 13]",0.001,0.05290699005126953,0.44260716438293457,16
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013664663129020482,3.4920852184295654,0.004087615292519331,0.09181856364011765,80,0,"[16, 30, 33]",0.001,0.35579991340637207,0.4800999164581299,16
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013664663129020482,3.4920852184295654,0.003129795426502824,0.07030341774225235,80,0,"[16, 22, 22, 19]",0.001,0.9686222076416016,0.4748110771179199,16
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013676370144821703,3.524993658065796,0.006453411653637886,0.14368121325969696,80,0,"[26, 28, 25]",0.001,0.01875591278076172,0.462522029876709,17
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013676370144821703,3.524993658065796,0.00489070825278759,0.10888858139514923,80,0,"[25, 22, 18, 14]",0.001,0.058501243591308594,0.47188806533813477,17
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013676370144821703,3.524993658065796,0.0051479646936059,0.11461623758077621,80,0,"[16, 30, 33]",0.001,0.38094186782836914,0.4809119701385498,17
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013676370144821703,3.524993658065796,0.005040607415139675,0.11222599446773529,80,0,"[16, 22, 22, 19]",0.001,1.005547046661377,0.5120139122009277,17
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013654788199346513,3.570312023162842,0.006181377451866865,0.13842113316059113,80,0,"[26, 28, 25]",0.001,0.016079187393188477,0.4542851448059082,18
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013654788199346513,3.570312023162842,0.005058294162154198,0.11327164620161057,80,0,"[25, 22, 18, 14]",0.001,0.05119514465332031,0.44678497314453125,18
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013654788199346513,3.570312023162842,0.004503871779888868,0.10085632652044296,80,0,"[16, 30, 33]",0.001,0.38164401054382324,0.4766709804534912,18
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013654788199346513,3.570312023162842,0.0029119981918483973,0.06520910561084747,80,0,"[16, 22, 22, 19]",0.001,1.0491230487823486,0.47048091888427734,18
Naval,gaussian,maclaurin,0,0,rademacher,False,False,False,False,False,0.00013678953109774739,3.456383466720581,0.008505993522703648,0.1939224898815155,80,0,"[27, 27, 25]",0.001,0.0179290771484375,0.46427011489868164,19
Naval,gaussian,maclaurin,0,0,rademacher,True,False,False,False,False,0.00013678953109774739,3.456383466720581,0.011103634722530842,0.25314438343048096,80,0,"[25, 22, 18, 14]",0.001,0.05469202995300293,0.45594024658203125,19
Naval,gaussian,maclaurin,0,0,srht,False,False,False,False,False,0.00013678953109774739,3.456383466720581,0.006737343966960907,0.15360021591186523,80,0,"[16, 30, 33]",0.001,0.39882612228393555,0.4814140796661377,19
Naval,gaussian,maclaurin,0,0,srht,True,False,False,False,False,0.00013678953109774739,3.456383466720581,0.004526487551629543,0.10319637507200241,80,0,"[16, 22, 22, 19]",0.001,1.1320440769195557,0.4827449321746826,19
