D,alpha,bias,comp,dataset,degree,dist_est_time,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed
80.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.11098294705152512,0.12166572362184525,0.021508334204554558,0.11059055477380753,0.2024063766002655,2.8284270763397217,2.6790988445281982,srf,0.011438846588134766,gaussian,2.0
80.0,0.1,0.875,0.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.10374457389116287,0.13897371292114258,0.022162046283483505,0.11225859075784683,0.0,2.8284270763397217,2.6790988445281982,srf,0.013242006301879883,srht,2.0
80.0,0.1,0.875,1.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.0692843422293663,0.08951614052057266,0.008411039598286152,0.06915753334760666,0.150958850979805,2.8284270763397217,2.6790988445281982,srf,0.01746368408203125,srht,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.3304271697998047,2.82842712474619,"[51, 28]",0.0,0.13565270602703094,0.11525080353021622,0.03399528190493584,0.1390349566936493,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06773114204406738,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,7.0,0.2722928524017334,2.82842712474619,"[53, 26]",0.0,0.13728708028793335,0.14074629545211792,0.027871351689100266,0.12589070200920105,0.14418232440948486,2.8284270763397217,2.6790988445281982,maclaurin,0.07002639770507812,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.3114345073699951,2.82842712474619,"[16, 63]",0.0,0.056045833975076675,0.054780419915914536,0.005779429338872433,0.057326722890138626,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06412363052368164,srht,2.0
80.0,0.1,0.875,1.0,EEG,7.0,0.2949209213256836,2.82842712474619,"[16, 63]",0.0,0.03725437447428703,0.036096010357141495,0.002473746659234166,0.037505269050598145,0.045583147555589676,2.8284270763397217,2.6790988445281982,maclaurin,0.07456755638122559,srht,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.3150777816772461,2.82842712474619,"[56, 23]",0.0,0.10463942587375641,0.12238404154777527,0.019400030374526978,0.1050305962562561,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.17484259605407715,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.32973265647888184,2.82842712474619,"[51, 28]",1.0,0.1438509225845337,0.15943723917007446,0.03301769495010376,0.1370212882757187,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06345486640930176,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,7.0,0.2696356773376465,2.82842712474619,"[53, 26]",1.0,0.09525968879461288,0.09705739468336105,0.014379424042999744,0.09042435139417648,0.11459103971719742,2.8284270763397217,2.6790988445281982,maclaurin,0.0780479907989502,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.32135581970214844,2.82842712474619,"[16, 63]",1.0,0.05879237502813339,0.05960484594106674,0.005621474236249924,0.05653791502118111,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06423544883728027,srht,2.0
80.0,0.1,0.875,1.0,EEG,7.0,0.29517126083374023,2.82842712474619,"[16, 63]",1.0,0.03554850071668625,0.04063377156853676,0.001975986873731017,0.033520206809043884,0.04585627093911171,2.8284270763397217,2.6790988445281982,maclaurin,0.07461333274841309,srht,2.0
80.0,0.1,0.875,0.0,EEG,7.0,0.2611196041107178,2.82842712474619,"[56, 23]",1.0,0.21663811802864075,0.25936049222946167,0.07523202896118164,0.2068311870098114,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.13281512260437012,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.25290626287460327,0.19715271890163422,0.1377219557762146,0.27984416484832764,0.0,2.8284270763397217,2.6790988445281982,ts,0.013106346130371094,rademacher,2.0
80.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.18780432641506195,0.16744741797447205,0.0591205470263958,0.18335124850273132,0.22972969710826874,2.8284270763397217,2.6790988445281982,ts,0.021873950958251953,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.20063218474388123,0.14254295825958252,0.08564019203186035,0.22067517042160034,0.0,2.8284270763397217,2.6790988445281982,ts,0.01448202133178711,srht,2.0
80.0,0.1,0.875,1.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,0.0,0.13087047636508942,0.1091347262263298,0.04337482899427414,0.15704841911792755,0.1945435255765915,2.8284270763397217,2.6790988445281982,ts,0.04039120674133301,srht,2.0
80.0,0.1,0.875,0.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,0.0,0.30340415239334106,0.24569351971149445,0.18938370048999786,0.32816022634506226,0.0,2.8284270763397217,2.6790988445281982,ts,0.7252557277679443,countsketch_scatter,2.0
80.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.8596654534339905,0.7785351276397705,0.8740913271903992,0.7050064206123352,0.0,2.8284270763397217,2.6790988445281982,ts,0.01828742027282715,rademacher,2.0
80.0,0.1,0.875,0.0,EEG,7.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.41749629378318787,0.3878761827945709,0.23937490582466125,0.36893850564956665,0.0,2.8284270763397217,2.6790988445281982,ts,0.04352116584777832,srht,2.0
80.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.23839886486530304,0.2390258014202118,0.10455945879220963,0.24383515119552612,0.2913287281990051,2.8284270763397217,2.6790988445281982,ts,0.12516403198242188,srht,2.0
80.0,0.1,0.875,0.0,EEG,7.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.32218191027641296,0.2912009656429291,0.16838262975215912,0.30943062901496887,0.0,2.8284270763397217,2.6790988445281982,ts,0.3304448127746582,countsketch_scatter,2.0
16.0,0.1,0.875,0.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3301657438278198,0.33404725790023804,0.17156784236431122,0.3140007257461548,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03998923301696777,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3246159553527832,0.37439748644828796,0.1655469685792923,0.3084418773651123,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.026791095733642578,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.4607389271259308,0.534345269203186,0.3392285704612732,0.44152864813804626,0.0,2.8284270763397217,2.6790988445281982,srf,0.04740619659423828,gaussian,3.0
16.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.29721224308013916,0.35640326142311096,0.14167499542236328,0.28533777594566345,0.385543555021286,2.8284270763397217,2.6790988445281982,srf,0.011443376541137695,gaussian,3.0
16.0,0.1,0.875,0.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.31676962971687317,0.40503326058387756,0.16356948018074036,0.3065941333770752,0.0,2.8284270763397217,2.6790988445281982,srf,0.014945507049560547,srht,3.0
16.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.1773494929075241,0.2560528516769409,0.06903043389320374,0.199174165725708,0.3180389702320099,2.8284270763397217,2.6790988445281982,srf,0.0165252685546875,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.17615175247192383,2.82842712474619,"[10, 5]",0.0,0.44691166281700134,0.46372222900390625,0.3052234947681427,0.41881445050239563,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06370139122009277,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,7.0,0.16314983367919922,2.82842712474619,"[10, 5]",0.0,0.21114662289619446,0.20977568626403809,0.07043164223432541,0.2011854648590088,0.2438787817955017,2.8284270763397217,2.6790988445281982,maclaurin,0.06848669052124023,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.19616913795471191,2.82842712474619,"[10, 5]",0.0,0.31960147619247437,0.4046504497528076,0.17259560525417328,0.31493979692459106,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06304359436035156,srht,3.0
16.0,0.1,0.875,1.0,EEG,7.0,0.19256114959716797,2.82842712474619,"[10, 5]",0.0,0.13928475975990295,0.1584068238735199,0.032677341252565384,0.13703644275665283,0.2042389065027237,2.8284270763397217,2.6790988445281982,maclaurin,0.07316446304321289,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.15740203857421875,2.82842712474619,"[11, 4]",0.0,0.25235623121261597,0.2792070508003235,0.10023925453424454,0.24001125991344452,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0706167221069336,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.1646740436553955,2.82842712474619,"[10, 5]",1.0,0.23269549012184143,0.26979953050613403,0.08486725389957428,0.22084255516529083,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.056931257247924805,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,7.0,0.1623678207397461,2.82842712474619,"[10, 5]",1.0,0.19239766895771027,0.20090945065021515,0.057368479669094086,0.18157221376895905,0.23112159967422485,2.8284270763397217,2.6790988445281982,maclaurin,0.06681323051452637,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.20900535583496094,2.82842712474619,"[10, 5]",1.0,0.2304319590330124,0.28911927342414856,0.09807197004556656,0.23740240931510925,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0626220703125,srht,3.0
16.0,0.1,0.875,1.0,EEG,7.0,0.17850518226623535,2.82842712474619,"[10, 5]",1.0,0.15658502280712128,0.1709255576133728,0.036442745476961136,0.1447165608406067,0.17651894688606262,2.8284270763397217,2.6790988445281982,maclaurin,0.0686647891998291,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,0.14356160163879395,2.82842712474619,"[11, 4]",1.0,0.5057300329208374,0.5384497046470642,0.3793283700942993,0.4668962061405182,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06666111946105957,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.483601450920105,0.3544471263885498,0.4895264208316803,0.5303966403007507,0.0,2.8284270763397217,2.6790988445281982,ts,0.009301424026489258,rademacher,3.0
16.0,0.1,0.875,1.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,0.0,0.4129549264907837,0.34252333641052246,0.33292916417121887,0.437409907579422,0.5444530844688416,2.8284270763397217,2.6790988445281982,ts,0.021298646926879883,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.47290533781051636,0.3424413502216339,0.784176230430603,0.67130446434021,0.0,2.8284270763397217,2.6790988445281982,ts,0.014058589935302734,srht,3.0
16.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.25975164771080017,0.25150659680366516,0.10550503432750702,0.2462347149848938,0.3290006220340729,2.8284270763397217,2.6790988445281982,ts,0.03748679161071777,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.47523587942123413,0.4189893305301666,0.37803563475608826,0.46609997749328613,0.0,2.8284270763397217,2.6790988445281982,ts,0.023139476776123047,countsketch_scatter,3.0
16.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.8328414559364319,0.7694220542907715,0.9417068362236023,0.7356488108634949,0.0,2.8284270763397217,2.6790988445281982,ts,0.011283636093139648,rademacher,3.0
16.0,0.1,0.875,0.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,1.0,1.3014930486679077,1.177376389503479,3.7174031734466553,1.4616135358810425,0.0,2.8284270763397217,2.6790988445281982,ts,0.017916202545166016,srht,3.0
16.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.501777172088623,0.5436234474182129,0.3502346873283386,0.4486340880393982,0.5525029301643372,2.8284270763397217,2.6790988445281982,ts,0.06422162055969238,srht,3.0
16.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,1.126505732536316,0.8855299353599548,3.5202503204345703,1.4223270416259766,0.0,2.8284270763397217,2.6790988445281982,ts,0.0347898006439209,countsketch_scatter,3.0
32.0,0.1,0.875,0.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,0.0,0.2582857012748718,0.28577283024787903,0.10349872708320618,0.24388226866722107,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.017725467681884766,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.13410359621047974,0.15688100457191467,0.029820039868354797,0.13090817630290985,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.023467302322387695,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.34848836064338684,0.4183056652545929,0.1662438064813614,0.30909034609794617,0.0,2.8284270763397217,2.6790988445281982,srf,0.009734392166137695,gaussian,3.0
32.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.23657087981700897,0.291652649641037,0.08711427450180054,0.22374705970287323,0.3545202314853668,2.8284270763397217,2.6790988445281982,srf,0.01355123519897461,gaussian,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.1691800355911255,0.24742989242076874,0.06550183147192001,0.19401684403419495,0.0,2.8284270763397217,2.6790988445281982,srf,0.01473379135131836,srht,3.0
32.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.09511382132768631,0.12169397622346878,0.017087627202272415,0.099095419049263,0.2028679996728897,2.8284270763397217,2.6790988445281982,srf,0.018446683883666992,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.20718979835510254,2.82842712474619,"[20, 11]",0.0,0.1943063884973526,0.21082016825675964,0.0593070313334465,0.18461449444293976,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06455564498901367,rademacher,3.0
32.0,0.1,0.875,1.0,EEG,7.0,0.2031688690185547,2.82842712474619,"[21, 10]",0.0,0.11861701309680939,0.121839240193367,0.02315690740942955,0.11535939574241638,0.17824259400367737,2.8284270763397217,2.6790988445281982,maclaurin,0.06845593452453613,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.2201838493347168,2.82842712474619,"[16, 15]",0.0,0.09502106159925461,0.10482264310121536,0.014453794807195663,0.09113886952400208,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0633242130279541,srht,3.0
32.0,0.1,0.875,1.0,EEG,7.0,0.20772433280944824,2.82842712474619,"[16, 15]",0.0,0.06976666301488876,0.07042383402585983,0.007525920402258635,0.0657646507024765,0.08926038444042206,2.8284270763397217,2.6790988445281982,maclaurin,0.06938624382019043,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.17325782775878906,2.82842712474619,"[22, 9]",0.0,0.2560398280620575,0.2528260350227356,0.10401493310928345,0.24448969960212708,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0713949203491211,countsketch_scatter,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.184523344039917,2.82842712474619,"[20, 11]",1.0,0.2702406644821167,0.30428141355514526,0.10906866937875748,0.2503587007522583,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.060834407806396484,rademacher,3.0
32.0,0.1,0.875,1.0,EEG,7.0,0.18602538108825684,2.82842712474619,"[21, 10]",1.0,0.148817777633667,0.15007953345775604,0.034300003200769424,0.14039763808250427,0.17690880596637726,2.8284270763397217,2.6790988445281982,maclaurin,0.06542468070983887,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.22020936012268066,2.82842712474619,"[16, 15]",1.0,0.08330214023590088,0.08873369544744492,0.011845069006085396,0.0825052335858345,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06328701972961426,srht,3.0
32.0,0.1,0.875,1.0,EEG,7.0,0.20978093147277832,2.82842712474619,"[16, 15]",1.0,0.0645691454410553,0.0745060071349144,0.006760163698345423,0.062329165637493134,0.08618062734603882,2.8284270763397217,2.6790988445281982,maclaurin,0.06941485404968262,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,0.17587757110595703,2.82842712474619,"[22, 9]",1.0,0.12079600244760513,0.12755431234836578,0.02324790507555008,0.11558584123849869,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.07205510139465332,countsketch_scatter,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.4545840620994568,0.34605759382247925,0.4744257926940918,0.5221518874168396,0.0,2.8284270763397217,2.6790988445281982,ts,0.012863874435424805,rademacher,3.0
32.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.21767853200435638,0.19076615571975708,0.08839890360832214,0.22539077699184418,0.3075428903102875,2.8284270763397217,2.6790988445281982,ts,0.022191524505615234,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.32546696066856384,0.23894110321998596,0.31057775020599365,0.4224719703197479,0.0,2.8284270763397217,2.6790988445281982,ts,0.013973236083984375,srht,3.0
32.0,0.1,0.875,1.0,EEG,7.0,3.4809112548828125e-05,2.82842712474619,None,0.0,0.24930690228939056,0.23077066242694855,0.09833206981420517,0.23771701753139496,0.2881982624530792,2.8284270763397217,2.6790988445281982,ts,0.03818178176879883,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.34058743715286255,0.28602248430252075,0.21719229221343994,0.35329288244247437,0.0,2.8284270763397217,2.6790988445281982,ts,0.3712639808654785,countsketch_scatter,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.6801810264587402,0.6897639036178589,0.6446468830108643,0.6086584329605103,0.0,2.8284270763397217,2.6790988445281982,ts,0.016796588897705078,rademacher,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.5257260799407959,0.5062131881713867,0.4210934638977051,0.49192845821380615,0.0,2.8284270763397217,2.6790988445281982,ts,0.02404332160949707,srht,3.0
32.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.38584405183792114,0.3946959674358368,0.24731066823005676,0.37699374556541443,0.457369327545166,2.8284270763397217,2.6790988445281982,ts,0.07928776741027832,srht,3.0
32.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.4240303933620453,0.36791011691093445,0.2881441116333008,0.40692800283432007,0.0,2.8284270763397217,2.6790988445281982,ts,0.47745466232299805,countsketch_scatter,3.0
48.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.18305760622024536,0.19514547288417816,0.0513763353228569,0.17182812094688416,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.024239540100097656,rademacher,3.0
48.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.14410348236560822,0.1696053147315979,0.033581338822841644,0.13891901075839996,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.04576277732849121,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2319219708442688,0.2868189513683319,0.09081670641899109,0.22845232486724854,0.0,2.8284270763397217,2.6790988445281982,srf,0.011194467544555664,gaussian,3.0
48.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.16868241131305695,0.20658478140830994,0.047328270971775055,0.1649198681116104,0.26581862568855286,2.8284270763397217,2.6790988445281982,srf,0.011273622512817383,gaussian,3.0
48.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.1895613819360733,0.22449733316898346,0.054842837154865265,0.17753036320209503,0.0,2.8284270763397217,2.6790988445281982,srf,0.01183938980102539,srht,3.0
48.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.08136988431215286,0.1050824448466301,0.012677655555307865,0.08535562455654144,0.17734843492507935,2.8284270763397217,2.6790988445281982,srf,0.014860868453979492,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.24680495262145996,2.82842712474619,"[31, 16]",0.0,0.17777012288570404,0.1639639139175415,0.05131456255912781,0.17172479629516602,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06340813636779785,rademacher,3.0
48.0,0.1,0.875,1.0,EEG,7.0,0.24476957321166992,2.82842712474619,"[31, 16]",0.0,0.09575434029102325,0.10049037635326385,0.014336692169308662,0.09076892584562302,0.1258706897497177,2.8284270763397217,2.6790988445281982,maclaurin,0.06860756874084473,rademacher,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.25307273864746094,2.82842712474619,"[16, 31]",0.0,0.06742852181196213,0.0795925185084343,0.008112245239317417,0.06827837973833084,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.0633537769317627,srht,3.0
48.0,0.1,0.875,1.0,EEG,7.0,0.24046039581298828,2.82842712474619,"[16, 31]",0.0,0.041986871510744095,0.04335940256714821,0.00286482903175056,0.04057532921433449,0.05920400097966194,2.8284270763397217,2.6790988445281982,maclaurin,0.0719294548034668,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.2037971019744873,2.82842712474619,"[33, 14]",0.0,0.1270889788866043,0.13255828619003296,0.025390850380063057,0.12079565972089767,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.1062631607055664,countsketch_scatter,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.21588873863220215,2.82842712474619,"[31, 16]",1.0,0.22395232319831848,0.26446929574012756,0.07693839073181152,0.2102733552455902,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.05892467498779297,rademacher,3.0
48.0,0.1,0.875,1.0,EEG,7.0,0.21732664108276367,2.82842712474619,"[31, 16]",1.0,0.14038199186325073,0.15273727476596832,0.030129054561257362,0.13158470392227173,0.16082212328910828,2.8284270763397217,2.6790988445281982,maclaurin,0.06624889373779297,rademacher,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.2511723041534424,2.82842712474619,"[16, 31]",1.0,0.05377845838665962,0.05358795076608658,0.0046906606294214725,0.05191940441727638,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06316304206848145,srht,3.0
48.0,0.1,0.875,1.0,EEG,7.0,0.2406752109527588,2.82842712474619,"[16, 31]",1.0,0.054872944951057434,0.05114299803972244,0.004780118819326162,0.05241215601563454,0.061713140457868576,2.8284270763397217,2.6790988445281982,maclaurin,0.07164239883422852,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,0.2018139362335205,2.82842712474619,"[33, 14]",1.0,0.0912802666425705,0.10555398464202881,0.014349947683513165,0.0908108726143837,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.11951398849487305,countsketch_scatter,3.0
48.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.31583499908447266,0.23824717104434967,0.20931468904018402,0.3468267321586609,0.0,2.8284270763397217,2.6790988445281982,ts,0.013046026229858398,rademacher,3.0
48.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.2738591730594635,0.21302437782287598,0.14259713888168335,0.28626489639282227,0.3481677770614624,2.8284270763397217,2.6790988445281982,ts,0.02161431312561035,rademacher,3.0
48.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.18349142372608185,0.13807134330272675,0.09133170545101166,0.22909915447235107,0.0,2.8284270763397217,2.6790988445281982,ts,0.015306472778320312,srht,3.0
48.0,0.1,0.875,1.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.20511862635612488,0.17433473467826843,0.0868438184261322,0.22339947521686554,0.27567267417907715,2.8284270763397217,2.6790988445281982,ts,0.0374150276184082,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,0.0,0.34445104002952576,0.2979569733142853,0.22752517461776733,0.3615991473197937,0.0,2.8284270763397217,2.6790988445281982,ts,0.3454132080078125,countsketch_scatter,3.0
48.0,0.1,0.875,0.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.6810768246650696,0.6047886610031128,0.6268201470375061,0.6001836657524109,0.0,2.8284270763397217,2.6790988445281982,ts,0.018080949783325195,rademacher,3.0
48.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.7967937588691711,0.8936942219734192,0.9638743996620178,0.7442569732666016,0.0,2.8284270763397217,2.6790988445281982,ts,0.02099752426147461,srht,3.0
48.0,0.1,0.875,1.0,EEG,7.0,4.76837158203125e-07,2.82842712474619,None,1.0,0.3573697805404663,0.3607870638370514,0.175210639834404,0.3173167109489441,0.3700851798057556,2.8284270763397217,2.6790988445281982,ts,0.061213016510009766,srht,3.0
48.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.36305704712867737,0.3408247232437134,0.23271293938159943,0.36569830775260925,0.0,2.8284270763397217,2.6790988445281982,ts,0.10496902465820312,countsketch_scatter,3.0
64.0,0.1,0.875,0.0,EEG,7.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.19536688923835754,0.1997547745704651,0.05999328941106796,0.18567954003810883,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.020419597625732422,rademacher,3.0
64.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.11715541034936905,0.13656820356845856,0.02292972430586815,0.11479213088750839,0.0,2.8284270763397217,2.6790988445281982,maclaurin_p,0.03322124481201172,srht,3.0
64.0,0.1,0.875,0.0,EEG,7.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.16348129510879517,0.18038462102413177,0.047033436596393585,0.16440537571907043,0.0,2.8284270763397217,2.6790988445281982,srf,0.011837959289550781,gaussian,3.0
64.0,0.1,0.875,1.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.1238282099366188,0.14840199053287506,0.02770630642771721,0.12618333101272583,0.22220833599567413,2.8284270763397217,2.6790988445281982,srf,0.013788700103759766,gaussian,3.0
64.0,0.1,0.875,0.0,EEG,7.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.08583322167396545,0.10870589315891266,0.013415900990366936,0.08780568093061447,0.0,2.8284270763397217,2.6790988445281982,srf,0.017499685287475586,srht,3.0
64.0,0.1,0.875,1.0,EEG,7.0,1.71661376953125e-05,2.82842712474619,None,0.0,0.08648417890071869,0.11963067203760147,0.01616126298904419,0.09637188166379929,0.19947881996631622,2.8284270763397217,2.6790988445281982,srf,0.014749288558959961,srht,3.0
64.0,0.1,0.875,0.0,EEG,7.0,0.2863047122955322,2.82842712474619,"[41, 22]",0.0,0.16516029834747314,0.198069229722023,0.043882761150598526,0.15880335867404938,0.0,2.8284270763397217,2.6790988445281982,maclaurin,0.06588029861450195,rademacher,3.0
