seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,mse,rmse,smse,test_kl,test_mnll,test_mean_mse,test_var_mse,cluster_time_ms,test_feature_time_ms
0.0,10000.0,64.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 55]",0.024744270369410515,0.15730311621010729,0.3625792560831913,27.178237915039062,0.012652420438826084,0.009312254376709461,3.106663643848151e-05,0.5160450000403216,1.3355210003282991
0.0,10000.0,64.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 55]",0.023984089493751526,0.15486797439674713,0.35144028078627404,34.15587615966797,0.01749095320701599,0.011888261884450912,4.716830062534427e-06,0.5160450000403216,1017.5416510110153
0.0,10000.0,128.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.020018743351101875,0.14148760847191486,0.29333582941026387,20.956680297851562,-0.0012310533784329891,0.0071909683756530285,1.733838507789187e-05,0.5160450000403216,0.37533600016104174
0.0,10000.0,128.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.02107931487262249,0.14518717185971525,0.3088764465937611,23.43790054321289,0.0025900162290781736,0.008079532533884048,1.726637128740549e-05,0.5160450000403216,0.6480700003521633
0.0,10000.0,128.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[67, 60]",0.024628499522805214,0.15693469827544582,0.3608828590259492,26.66522979736328,0.012247617356479168,0.00913828145712614,3.0998457077657804e-05,0.5160450000403216,0.9819060001063917
0.0,10000.0,128.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[67, 60]",0.023727741092443466,0.1540381157131035,0.34768399251198756,30.362037658691406,0.016516607254743576,0.010553434491157532,4.999085376766743e-06,0.5160450000403216,725.3821139884167
0.0,10000.0,128.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 119]",0.024265196174383163,0.15577289935795366,0.3555593535906771,25.972644805908203,0.010972867719829082,0.008899884298443794,3.0800500098848715e-05,0.5160450000403216,2.0622530000764527
0.0,10000.0,128.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 119]",0.022946376353502274,0.15148061378771302,0.3362346088144523,30.46649932861328,0.014202380552887917,0.01061256229877472,4.0139198063116055e-06,0.5160450000403216,1014.9549249999836
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.014694849029183388,0.12122231242301637,0.21532449127466632,9.794610977172852,-0.01768583431839943,0.003360636066645384,9.661642252467573e-06,0.5160450000403216,0.3601500002332614
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.016128094866871834,0.1269964364337513,0.23632592723762888,10.308024406433105,-0.01215312909334898,0.003551230300217867,8.474671631120145e-06,0.5160450000403216,0.6498430002466193
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.024360647425055504,0.15607897816507996,0.35695800640784686,26.051000595092773,0.01132392231374979,0.008926779963076115,3.0798586521996185e-05,0.5160450000403216,1.015371999983472
0.0,10000.0,256.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.023496659472584724,0.15328620118126982,0.34429793987951796,32.74445343017578,0.016203412786126137,0.011379793286323547,4.044998604513239e-06,0.5160450000403216,757.6912430008633
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.016053108498454094,0.12670086226405128,0.23522714754958865,8.492622375488281,-0.015449915081262589,0.0028832994867116213,1.9257415260653943e-05,0.5160450000403216,1.8900929999290383
0.0,10000.0,256.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.016036996617913246,0.1266372639388314,0.2349910592118285,14.894645690917969,-0.00792689248919487,0.0051993392407894135,1.2147922916483367e-06,0.5160450000403216,1433.572468996772
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.015940967947244644,0.12625754610020204,0.23358394542532857,11.64063835144043,-0.013923953287303448,0.003989228047430515,1.128372605307959e-05,0.5160450000403216,0.3982889998042083
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.015985291451215744,0.1264329523946022,0.23423342034848932,10.971891403198242,-0.012742266058921814,0.0037762110587209463,8.554529813409317e-06,0.5160450000403216,0.7470710002053238
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.024438150227069855,0.15632706172339406,0.35809365954609684,26.18836784362793,0.01160002127289772,0.008974828757345676,3.083490810240619e-05,0.5160450000403216,1.0070650000670867
0.0,10000.0,256.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[135, 120]",0.023296689614653587,0.15263253131181959,0.34136776973324584,31.20996856689453,0.01549453753978014,0.010858033783733845,4.011380042356905e-06,0.5160450000403216,732.8262239993819
0.0,10000.0,256.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.016390357166528702,0.12802483027338368,0.24016887221392563,9.051368713378906,-0.014248419553041458,0.003077644854784012,1.9278524632682092e-05,0.5160450000403216,1.9029750001209322
0.0,10000.0,256.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 146, 101]",0.016938600689172745,0.13014837951036018,0.24820231695184136,15.602307319641113,-0.004670443944633007,0.005428064614534378,1.23786446692975e-06,0.5160450000403216,1423.9233299963416
0.0,10000.0,512.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.013967102393507957,0.11818249613842127,0.20466077681305744,6.4876298904418945,-0.018376661464571953,0.0022313259541988373,5.670186055795057e-06,0.5160450000403216,0.3799579999395064
0.0,10000.0,512.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.014364470727741718,0.11985186993844409,0.21048343849863319,6.318316459655762,-0.01687878742814064,0.002172761131078005,5.214630618866067e-06,0.5160450000403216,0.7017309999355348
0.0,10000.0,512.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[207, 183, 121]",0.015689725056290627,0.1252586326617476,0.2299024684959901,8.218799591064453,-0.01651572436094284,0.00278869247995317,1.853795038186945e-05,0.5160450000403216,1.1817559998235083
0.0,10000.0,512.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[207, 183, 121]",0.016364889219403267,0.1279253267316651,0.23979568887956787,15.360601425170898,-0.0066851405426859856,0.005364417098462582,1.1944501920879702e-06,0.5160450000403216,893.33736199751
0.0,10000.0,512.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 298, 205]",0.015317006967961788,0.1237618962684468,0.22444100832046265,6.653287887573242,-0.017336919903755188,0.002256691688671708,1.7216203559655696e-05,0.5160450000403216,1.9104719999631925
0.0,10000.0,512.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 298, 205]",0.015705766156315804,0.12532264821777347,0.23013751968267107,12.971611976623535,-0.00852253008633852,0.004533557221293449,8.369203783331614e-07,0.5160450000403216,1424.9226630045086
0.0,10000.0,1024.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.01215191837400198,0.1102357400029681,0.17806277809977983,3.6694395542144775,-0.022021207958459854,0.0012657231418415904,1.8303671822650358e-06,0.5160450000403216,0.371227999949042
0.0,10000.0,1024.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.012067710049450397,0.10985312944768755,0.17682886854350255,3.971569061279297,-0.02408582717180252,0.001367140095680952,3.6105002436670475e-06,0.5160450000403216,0.6935749997865059
0.0,10000.0,1024.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[414, 366, 243]",0.01473974995315075,0.12140737190611924,0.2159824271671572,5.555479049682617,-0.019293220713734627,0.001876216963864863,1.6889747712411918e-05,0.5160450000403216,1.1816989999715588
0.0,10000.0,1024.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[414, 366, 243]",0.014620664529502392,0.12091593993143498,0.21423746141661518,11.938945770263672,-0.012308986857533455,0.004174552392214537,8.077460051936214e-07,0.5160450000403216,925.6572359945494
0.0,10000.0,1024.0,,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 486, 335, 194]",0.012268619611859322,0.11076380099951122,0.17977280823502323,3.148672103881836,-0.023981116712093353,0.0010698552941903472,7.072159405652201e-06,0.5160450000403216,2.550597000208654
0.0,10000.0,1024.0,7373,0.125,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 486, 335, 194]",0.011582530103623867,0.10762216362638259,0.16971949812368453,4.406852722167969,-0.021761605516076088,0.001538568059913814,2.385222614975646e-07,0.5160450000403216,1981.0438939985033
0.0,10000.0,32.0,,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,gaussian,0.0,None,0.03435688093304634,0.1853560922469136,0.5034334067672689,53.71949005126953,0.047434281557798386,0.018430320546030998,3.186145477229729e-05,0.503880999985995,0.3565809997780889
0.0,10000.0,32.0,,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,rff,srht,0.0,None,0.031737491488456726,0.17815019362452775,0.4650513384325503,49.65314865112305,0.03777569532394409,0.017064077779650688,3.213886884623207e-05,0.503880999985995,0.6481840000560624
0.0,10000.0,32.0,,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[16, 15]",0.034020617604255676,0.18444678800200257,0.49850612033769204,51.13776779174805,0.045847002416849136,0.017538854852318764,3.430878496146761e-05,0.503880999985995,0.9532829999443493
0.0,10000.0,32.0,7337,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,rademacher,0.0,"[16, 15]",0.04120277613401413,0.20298466970196083,0.6037467137322188,81.57255554199219,0.07644239813089371,0.028224807232618332,1.3702442629437428e-05,0.503880999985995,724.7320720016432
0.0,10000.0,32.0,,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 23]",0.02854645438492298,0.16895696015530992,0.4182928831675511,36.388309478759766,0.026002174243330956,0.012474584393203259,3.3203858038177714e-05,0.503880999985995,1.3278959995659534
0.0,10000.0,32.0,7337,0.25,2.150360584259033,0.0696360394358635,0.1353352814912796,maclaurin,srht,0.0,"[8, 23]",0.0344984270632267,0.18573752195834503,0.5055074905780284,60.646766662597656,0.05367979779839516,0.021001074463129044,8.588677701482084e-06,0.503880999985995,1035.0171100039915
