D,alpha,bias,comp,dataset,degree,dist_est_time,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_mean_mse,test_mnll,test_var_mse
16.0,0.1,0.875,1.0,Cod_rna,20.0,0.5106384754180908,2.82842712474619,"[7, 8]",0.0,0.1777992993593216,1.7856882810592651,0.06380747258663177,0.4135110676288605,2.8284270763397217,2.6790223121643066,maclaurin,0.6857056617736816,srht,5.0,0.07668519020080566,16659.73828125,0.37893038988113403,0.24841897189617157,0.012639299966394901
16.0,0.1,0.875,0.0,Cod_rna,20.0,0.390042781829834,2.82842712474619,"[7, 8]",0.0,0.2610839307308197,3.161806344985962,0.13019536435604095,0.5906757116317749,2.8284270763397217,2.6790223121643066,maclaurin,0.6889712810516357,countsketch_scatter,5.0,0.2030543088912964,39650.046875,1.1979007720947266,0.45541390776634216,0.012713668867945671
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.36131376028060913,0.8566369414329529,1.0555254220962524,1.6818439960479736,2.8284270763397217,2.6790223121643066,ts,0.6074180603027344,rademacher,5.0,0.17015135288238525,36457.53125,0.9382752776145935,0.3795609176158905,0.012647625990211964
16.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2577274441719055,1.3332587480545044,0.192046657204628,0.7173890471458435,2.8284270763397217,2.6790223121643066,ts,0.6993429660797119,rademacher,5.0,0.18543022871017456,34948.640625,0.970238447189331,0.4082333445549011,0.012672418728470802
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2937976121902466,0.651484489440918,0.2926992177963257,0.8856500387191772,2.8284270763397217,2.6790223121643066,ts,0.6133954524993896,srht,5.0,0.16323721408843994,33571.15234375,0.868598997592926,0.36479365825653076,0.012609761208295822
16.0,0.1,0.875,1.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.28721290826797485,1.4155521392822266,0.24820099771022797,0.8155547380447388,2.8284270763397217,2.6790223121643066,ts,0.7383716106414795,srht,5.0,0.15325623750686646,31836.361328125,0.8992533087730408,0.38507401943206787,0.012651510536670685
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3239501714706421,1.6878232955932617,0.3004043698310852,0.89723140001297,2.8284270763397217,2.6790223121643066,ts,1.460803508758545,countsketch_scatter,5.0,0.20215965807437897,40702.36328125,1.145518183708191,0.4530375599861145,0.01265521626919508
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.375460147857666,1.5308057069778442,0.31527215242385864,0.9191664457321167,2.8284270763397217,2.6790223121643066,ts,0.6793112754821777,srht,5.0,0.19899344444274902,41158.47265625,1.09676194190979,0.4357817769050598,0.012679755687713623
16.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.3880717158317566,3.776615619659424,0.2846162021160126,0.873335599899292,2.8284270763397217,2.6790223121643066,ts,0.9980101585388184,srht,5.0,0.24248851835727692,42191.5546875,1.1945382356643677,0.4819837212562561,0.01267934963107109
16.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.36273738741874695,2.307847738265991,0.2869754433631897,0.8769477605819702,2.8284270763397217,2.6790223121643066,ts,3.182293653488159,countsketch_scatter,5.0,0.23520252108573914,49598.796875,1.3980804681777954,0.5153443217277527,0.012767056003212929
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.489342600107193,6.433002948760986,0.3716720640659332,0.998001754283905,2.8284270763397217,2.6790223121643066,srf,0.5941207408905029,gaussian,5.0,0.2247723937034607,42174.5390625,1.2925169467926025,0.4920414388179779,0.012294874526560307
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2930915057659149,3.6778674125671387,0.1342792809009552,0.5998682379722595,2.8284270763397217,2.6790223121643066,srf,0.6778273582458496,gaussian,5.0,0.14760121703147888,24051.9453125,0.7118438482284546,0.3440474569797516,0.012301485985517502
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3101646304130554,4.282530307769775,0.15418802201747894,0.6428012251853943,2.8284270763397217,2.6790223121643066,srf,0.5947778224945068,srht,5.0,0.12040483951568604,23328.8828125,0.632829487323761,0.3089735209941864,0.012305616401135921
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.24820132553577423,3.819732427597046,0.10702715814113617,0.5355479121208191,2.8284270763397217,2.6790223121643066,srf,0.6831490993499756,srht,5.0,0.1592094749212265,28969.1875,0.8247202634811401,0.37768110632896423,0.012289742939174175
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.5203416347503662,2.82842712474619,"[9, 14]",0.0,0.23107220232486725,2.443753480911255,0.09618563950061798,0.5076992511749268,2.8284270763397217,2.6790223121643066,maclaurin,0.6324136257171631,rademacher,5.0,0.07755774259567261,15471.41796875,0.36208492517471313,0.23913905024528503,0.012315903790295124
24.0,0.1,0.875,1.0,Cod_rna,20.0,0.5154144763946533,2.82842712474619,"[9, 14]",0.0,0.18701015412807465,1.905630350112915,0.0642174556851387,0.41483739018440247,2.8284270763397217,2.6790223121643066,maclaurin,0.6908652782440186,rademacher,5.0,0.058236416429281235,13018.771484375,0.2806978225708008,0.21723176538944244,0.012263838201761246
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.6216137409210205,2.82842712474619,"[8, 15]",0.0,0.1899108737707138,2.4899964332580566,0.06881105154752731,0.4294182062149048,2.8284270763397217,2.6790223121643066,maclaurin,0.6017320156097412,srht,5.0,0.05847940593957901,12759.9296875,0.2781595289707184,0.21857431530952454,0.012207222171127796
24.0,0.1,0.875,1.0,Cod_rna,20.0,0.58382248878479,2.82842712474619,"[8, 15]",0.0,0.15531909465789795,2.030641555786133,0.04783511534333229,0.3580344021320343,2.8284270763397217,2.6790223121643066,maclaurin,0.6986587047576904,srht,5.0,0.05944399908185005,11515.92578125,0.23184703290462494,0.21174320578575134,0.012192623689770699
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.5084805488586426,2.82842712474619,"[10, 13]",0.0,0.22813862562179565,2.937288284301758,0.10099232196807861,0.5202301740646362,2.8284270763397217,2.6790223121643066,maclaurin,0.673966646194458,countsketch_scatter,5.0,0.18942482769489288,34101.2734375,1.0133056640625,0.4098859429359436,0.012497838586568832
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.27430635690689087,0.643680214881897,0.2562611699104309,0.828691303730011,2.8284270763397217,2.6790223121643066,ts,0.5922870635986328,rademacher,5.0,0.14085642993450165,32245.171875,0.7519540786743164,0.3360445499420166,0.0120235038921237
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2605946660041809,1.2647957801818848,0.20576320588588715,0.7425662279129028,2.8284270763397217,2.6790223121643066,ts,0.7230026721954346,rademacher,5.0,0.156440868973732,25981.00390625,0.74874347448349,0.3576599359512329,0.01217208243906498
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.33910971879959106,0.7807953357696533,0.994193434715271,1.632250428199768,2.8284270763397217,2.6790223121643066,ts,0.6340596675872803,srht,5.0,0.15204130113124847,31692.09375,0.8840681314468384,0.3611837923526764,0.012243052013218403
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3016583323478699,1.4795116186141968,0.27530568838119507,0.8589323163032532,2.8284270763397217,2.6790223121643066,ts,0.8091411590576172,srht,5.0,0.1606747806072235,26387.974609375,0.7826564311981201,0.3649642765522003,0.012242753989994526
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.8527454137802124,2.577702283859253,6.683218955993652,4.231986045837402,2.8284270763397217,2.6790223121643066,ts,1.4567351341247559,countsketch_scatter,5.0,0.15654395520687103,31841.1328125,0.868085503578186,0.3700166642665863,0.012072455137968063
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.34666070342063904,1.3822662830352783,0.2843664288520813,0.8729523420333862,2.8284270763397217,2.6790223121643066,ts,0.6805155277252197,srht,5.0,0.23625914752483368,41475.78125,1.151038408279419,0.4770854115486145,0.01239185594022274
24.0,0.1,0.875,1.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.3623133599758148,3.559150457382202,0.23146383464336395,0.7875768542289734,2.8284270763397217,2.6790223121643066,ts,1.2221670150756836,srht,5.0,0.1893695890903473,32083.484375,0.9240129590034485,0.40265190601348877,0.012341554276645184
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.7000859975814819,5.338894844055176,1.8313289880752563,2.2153100967407227,2.8284270763397217,2.6790223121643066,ts,3.410099744796753,countsketch_scatter,5.0,0.21153683960437775,34182.5234375,0.9246850609779358,0.4126765727996826,0.012160035781562328
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.36585143208503723,4.621073246002197,0.20727935433387756,0.7452970743179321,2.8284270763397217,2.6790223121643066,srf,0.594268798828125,gaussian,5.0,0.08277832716703415,14728.587890625,0.36913105845451355,0.24395127594470978,0.011871425434947014
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.22999943792819977,3.1560728549957275,0.08424951881170273,0.4751547873020172,2.8284270763397217,2.6790223121643066,srf,0.7001705169677734,gaussian,5.0,0.09951513260602951,16454.8125,0.4485996961593628,0.27320051193237305,0.011880457401275635
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2865673899650574,4.590205669403076,0.14366501569747925,0.6204786896705627,2.8284270763397217,2.6790223121643066,srf,0.5806605815887451,srht,5.0,0.1376533955335617,23900.15625,0.6979254484176636,0.33891746401786804,0.011853129602968693
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.20153844356536865,2.934875726699829,0.06912792474031448,0.43040579557418823,2.8284270763397217,2.6790223121643066,srf,0.7014081478118896,srht,5.0,0.10323359817266464,19524.203125,0.5539389252662659,0.2955130636692047,0.011910787783563137
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.6286947727203369,2.82842712474619,"[12, 19]",0.0,0.2277270257472992,2.8091182708740234,0.08711694926023483,0.48317304253578186,2.8284270763397217,2.6790223121643066,maclaurin,0.5818493366241455,rademacher,5.0,0.055659256875514984,11339.783203125,0.2402704507112503,0.20874111354351044,0.011961645446717739
32.0,0.1,0.875,1.0,Cod_rna,20.0,0.6765007972717285,2.82842712474619,"[12, 19]",0.0,0.18321581184864044,2.0215141773223877,0.07150352001190186,0.437738835811615,2.8284270763397217,2.6790223121643066,maclaurin,0.7103598117828369,rademacher,5.0,0.056156281381845474,11045.35546875,0.23343294858932495,0.2086649090051651,0.011964614503085613
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.738905668258667,2.82842712474619,"[8, 23]",0.0,0.1638978123664856,1.6792848110198975,0.06039885804057121,0.40231454372406006,2.8284270763397217,2.6790223121643066,maclaurin,0.5738434791564941,srht,5.0,0.05702146887779236,10689.345703125,0.22737249732017517,0.20696255564689636,0.011748742312192917
32.0,0.1,0.875,1.0,Cod_rna,20.0,0.7404303550720215,2.82842712474619,"[8, 23]",0.0,0.1452571004629135,1.6104036569595337,0.047181449830532074,0.3555797338485718,2.8284270763397217,2.6790223121643066,maclaurin,0.7091917991638184,srht,5.0,0.05676007270812988,10470.3642578125,0.2242787480354309,0.20810566842556,0.011730311438441277
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.5797085762023926,2.82842712474619,"[14, 17]",0.0,0.28569555282592773,3.3515689373016357,0.16603510081768036,0.667039155960083,2.8284270763397217,2.6790223121643066,maclaurin,0.6763138771057129,countsketch_scatter,5.0,0.11481240391731262,25233.34765625,0.7104544639587402,0.3269529640674591,0.012327976524829865
32.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.281266450881958,0.6040628552436829,0.43181008100509644,1.075716257095337,2.8284270763397217,2.6790223121643066,ts,0.5827121734619141,rademacher,5.0,0.11382940411567688,25265.861328125,0.7127147912979126,0.3023497760295868,0.011910305358469486
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.3873227536678314,1.5503696203231812,0.9068328142166138,1.55888831615448,2.8284270763397217,2.6790223121643066,ts,0.7639873027801514,rademacher,5.0,0.12871065735816956,23083.513671875,0.6660741567611694,0.32526639103889465,0.011757658794522285
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.26635968685150146,0.5490728616714478,0.21870379149913788,0.765560507774353,2.8284270763397217,2.6790223121643066,ts,0.633854866027832,srht,5.0,0.14058399200439453,28463.55078125,0.8376259803771973,0.3510470390319824,0.011905183084309101
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.499259889125824,2.3951447010040283,1.1220203638076782,1.7340104579925537,2.8284270763397217,2.6790223121643066,ts,0.8197262287139893,srht,5.0,0.12779392302036285,21297.73046875,0.6270098090171814,0.31764116883277893,0.011795357801020145
32.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.37532567977905273,1.7538609504699707,0.5969946980476379,1.2648429870605469,2.8284270763397217,2.6790223121643066,ts,1.5810248851776123,countsketch_scatter,5.0,0.12865173816680908,21441.740234375,0.6316555738449097,0.3076816499233246,0.011838693171739578
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.36143720149993896,1.244471788406372,0.30135679244995117,0.8986526727676392,2.8284270763397217,2.6790223121643066,ts,0.7483277320861816,srht,5.0,0.1860266476869583,34385.578125,1.0497970581054688,0.43732714653015137,0.011936238966882229
32.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.2988642752170563,2.9265005588531494,0.15697303414344788,0.6485805511474609,2.8284270763397217,2.6790223121643066,ts,1.1993324756622314,srht,5.0,0.1395236700773239,27260.3203125,0.7661887407302856,0.34707391262054443,0.011843560263514519
32.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.6427087783813477,4.4958815574646,1.753190040588379,2.1675338745117188,2.8284270763397217,2.6790223121643066,ts,3.5760080814361572,countsketch_scatter,5.0,0.13354834914207458,34881.765625,0.9748343229293823,0.38493233919143677,0.011895031668245792
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.30314740538597107,3.7718217372894287,0.1448030024766922,0.6229312419891357,2.8284270763397217,2.6790223121643066,srf,0.6009910106658936,gaussian,5.0,0.20986536145210266,36533.65625,1.1782957315444946,0.4598204791545868,0.011500204913318157
40.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.23880471289157867,3.1202495098114014,0.09340368211269379,0.500303328037262,2.8284270763397217,2.6790223121643066,srf,0.7147233486175537,gaussian,5.0,0.07875427603721619,14212.955078125,0.38571757078170776,0.25445643067359924,0.01145815011113882
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.28999146819114685,4.310073375701904,0.14216642081737518,0.6172340512275696,2.8284270763397217,2.6790223121643066,srf,0.5911834239959717,srht,5.0,0.13742144405841827,25385.166015625,0.7733656764030457,0.34723538160324097,0.011459668166935444
40.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.16489827632904053,2.390207290649414,0.04711741954088211,0.3553383946418762,2.8284270763397217,2.6790223121643066,srf,0.7203750610351562,srht,5.0,0.09772952646017075,16227.59375,0.4706181585788727,0.27715054154396057,0.011447587050497532
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.7165863513946533,2.82842712474619,"[15, 24]",0.0,0.21709437668323517,2.568218469619751,0.08863843232393265,0.48737403750419617,2.8284270763397217,2.6790223121643066,maclaurin,0.5947468280792236,rademacher,5.0,0.05760316923260689,10911.654296875,0.24358221888542175,0.2099350094795227,0.011740160174667835
40.0,0.1,0.875,1.0,Cod_rna,20.0,0.7172408103942871,2.82842712474619,"[15, 24]",0.0,0.16642332077026367,1.7282741069793701,0.06709033250808716,0.4240151047706604,2.8284270763397217,2.6790223121643066,maclaurin,0.7298896312713623,rademacher,5.0,0.055530399084091187,10821.361328125,0.23524877429008484,0.2094293236732483,0.011704306118190289
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.848322868347168,2.82842712474619,"[8, 31]",0.0,0.15239295363426208,1.7458066940307617,0.05333155021071434,0.378044992685318,2.8284270763397217,2.6790223121643066,maclaurin,0.5869839191436768,srht,5.0,0.05421236529946327,9690.958984375,0.20909598469734192,0.20133264362812042,0.011480647139251232
40.0,0.1,0.875,1.0,Cod_rna,20.0,0.7942380905151367,2.82842712474619,"[8, 31]",0.0,0.1294868439435959,1.5131343603134155,0.04232662916183472,0.33678925037384033,2.8284270763397217,2.6790223121643066,maclaurin,0.7310450077056885,srht,5.0,0.05632563680410385,9674.1416015625,0.20900870859622955,0.20284120738506317,0.01142347976565361
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.7117738723754883,2.82842712474619,"[17, 22]",0.0,0.1839851588010788,1.7432745695114136,0.0742604061961174,0.4460977613925934,2.8284270763397217,2.6790223121643066,maclaurin,0.7188889980316162,countsketch_scatter,5.0,0.12687718868255615,20430.25,0.5936285257339478,0.31557697057724,0.012094219215214252
40.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.4297996759414673,0.8419331312179565,3.872549057006836,3.221438407897949,2.8284270763397217,2.6790223121643066,ts,0.5934557914733887,rademacher,5.0,0.10535791516304016,24591.6953125,0.6725847721099854,0.29808735847473145,0.01146399974822998
40.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3524932861328125,1.2814425230026245,0.6266396045684814,1.29586660861969,2.8284270763397217,2.6790223121643066,ts,0.7577455043792725,rademacher,5.0,0.1180080845952034,17511.818359375,0.5102806687355042,0.29405879974365234,0.011345087550580502
40.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.2926904857158661,0.6144284009933472,1.4098886251449585,1.9437650442123413,2.8284270763397217,2.6790223121643066,ts,0.6475145816802979,srht,5.0,0.10730183124542236,23224.3359375,0.6127490997314453,0.2967641055583954,0.01150232832878828
40.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.21133488416671753,0.9018253684043884,0.12864984571933746,0.5871593356132507,2.8284270763397217,2.6790223121643066,ts,0.9319748878479004,srht,5.0,0.09693796932697296,16603.98828125,0.45963457226753235,0.27561143040657043,0.011366235092282295
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2816838324069977,1.3716390132904053,0.2599189877510071,0.8345845937728882,2.8284270763397217,2.6790223121643066,ts,1.7235841751098633,countsketch_scatter,5.0,0.1001226007938385,20417.95703125,0.5573973655700684,0.2868615984916687,0.011445713229477406
40.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.31487399339675903,1.7769379615783691,0.21380451321601868,0.7569370865821838,2.8284270763397217,2.6790223121643066,ts,0.7020578384399414,srht,5.0,0.18427050113677979,32076.1953125,0.9993855953216553,0.4076042175292969,0.011566429398953915
40.0,0.1,0.875,1.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.2786381244659424,2.4032888412475586,0.14149922132492065,0.6157839894294739,2.8284270763397217,2.6790223121643066,ts,1.6593451499938965,srht,5.0,0.1126880869269371,17746.98046875,0.5109720826148987,0.29980671405792236,0.0115200811997056
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,1.0,0.6668797135353088,3.648061990737915,2.539754629135132,2.6088387966156006,2.8284270763397217,2.6790223121643066,ts,3.6837189197540283,countsketch_scatter,5.0,0.1396341174840927,28424.95703125,0.7986681461334229,0.350044310092926,0.011550034396350384
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.6902663707733154,9.4686918258667,0.7490383982658386,1.4114207029342651,2.8284270763397217,2.6790223121643066,srf,0.5755693912506104,gaussian,6.0,0.3137911260128021,65530.23046875,1.8383007049560547,0.6116701364517212,0.012777305208146572
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.5226027965545654,6.873913764953613,0.44286543130874634,1.0852763652801514,2.8284270763397217,2.6790223121643066,srf,0.6590511798858643,gaussian,6.0,0.29138457775115967,57969.8984375,1.620705485343933,0.566220760345459,0.012781722471117973
8.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.7261747717857361,9.399945259094238,0.8194178342819214,1.476240634918213,2.8284270763397217,2.6790223121643066,srf,0.6316192150115967,srht,6.0,0.2988399267196655,56946.81640625,1.4228410720825195,0.529586136341095,0.012792867608368397
8.0,0.1,0.875,1.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.4865225553512573,7.281805992126465,0.38195687532424927,1.007886528968811,2.8284270763397217,2.6790223121643066,srf,0.6614184379577637,srht,6.0,0.28566697239875793,56381.140625,1.513946294784546,0.5631532073020935,0.012778375297784805
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.39543986320495605,2.82842712474619,"[3, 4]",0.0,0.3829118311405182,4.445758819580078,0.2361864447593689,0.7925596237182617,2.8284270763397217,2.6790223121643066,maclaurin,0.5910634994506836,rademacher,6.0,0.15322311222553253,36139.32421875,0.9401950836181641,0.3766982853412628,0.012749550864100456
8.0,0.1,0.875,1.0,Cod_rna,20.0,0.3916752338409424,2.82842712474619,"[3, 4]",0.0,0.31381282210350037,4.266439437866211,0.16153955459594727,0.65545654296875,2.8284270763397217,2.6790223121643066,maclaurin,0.6595878601074219,rademacher,6.0,0.25320950150489807,52246.97265625,1.5111204385757446,0.5220112204551697,0.012766407802700996
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.4957413673400879,2.82842712474619,"[3, 4]",0.0,0.34049192070961,3.053231954574585,0.21339866518974304,0.7533560991287231,2.8284270763397217,2.6790223121643066,maclaurin,0.5841448307037354,srht,6.0,0.29043838381767273,55917.0078125,1.5949327945709229,0.5447381138801575,0.012733031995594501
8.0,0.1,0.875,1.0,Cod_rna,20.0,0.4670114517211914,2.82842712474619,"[3, 4]",0.0,0.27979347109794617,3.87133526802063,0.13445542752742767,0.5979896187782288,2.8284270763397217,2.6790223121643066,maclaurin,0.6651577949523926,srht,6.0,0.25486990809440613,52732.28515625,1.6190019845962524,0.5308783054351807,0.01277836598455906
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.36169004440307617,2.82842712474619,"[3, 4]",0.0,0.3971233665943146,4.382165908813477,0.2810545861721039,0.8645692467689514,2.8284270763397217,2.6790223121643066,maclaurin,0.6159665584564209,countsketch_scatter,6.0,0.24079126119613647,50722.83984375,1.5152842998504639,0.5244472026824951,0.012779210694134235
8.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.3347828686237335,0.761642575263977,0.5945259928703308,1.257447600364685,2.8284270763397217,2.6790223121643066,ts,0.5752742290496826,rademacher,6.0,0.2562873661518097,53375.28515625,1.4019947052001953,0.518580973148346,0.012695182114839554
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.37602168321609497,1.820641279220581,0.4371776282787323,1.0782846212387085,2.8284270763397217,2.6790223121643066,ts,0.6969289779663086,rademacher,6.0,0.2406219094991684,51172.46875,1.3658944368362427,0.5144481062889099,0.01274094544351101
8.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3518417477607727,0.7811959981918335,0.9976625442504883,1.6289069652557373,2.8284270763397217,2.6790223121643066,ts,0.6129846572875977,srht,6.0,0.2849085330963135,60118.96484375,1.5534839630126953,0.5630624890327454,0.012784983031451702
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.31079572439193726,1.4090936183929443,0.25945091247558594,0.8306767344474792,2.8284270763397217,2.6790223121643066,ts,0.7358760833740234,srht,6.0,0.2540120780467987,60955.5390625,1.6389796733856201,0.5572025775909424,0.012820505537092686
8.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.9349275231361389,3.458005428314209,9.470221519470215,5.018622398376465,2.8284270763397217,2.6790223121643066,ts,1.4102582931518555,countsketch_scatter,6.0,0.3175942599773407,60568.8203125,1.4851188659667969,0.5405213236808777,0.012706255540251732
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.3828701972961426,1.005643606185913,0.3666168749332428,0.9874399304389954,2.8284270763397217,2.6790223121643066,ts,0.6604230403900146,srht,6.0,0.33280685544013977,70421.8828125,1.6548078060150146,0.6083014607429504,0.012751096859574318
8.0,0.1,0.875,1.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,1.0,0.393385112285614,2.207383155822754,0.30827823281288147,0.9054737687110901,2.8284270763397217,2.6790223121643066,ts,1.0304841995239258,srht,6.0,0.2734512388706207,59875.1171875,1.4408758878707886,0.5513060688972473,0.012726662680506706
8.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,1.027716040611267,4.582127094268799,6.5040740966796875,4.159079074859619,2.8284270763397217,2.6790223121643066,ts,2.6457719802856445,countsketch_scatter,6.0,0.2931996285915375,67705.2578125,1.6988372802734375,0.5916029810905457,0.012859579175710678
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.44980376958847046,6.39437198638916,0.32993510365486145,0.9367393255233765,2.8284270763397217,2.6790223121643066,srf,0.5720767974853516,gaussian,6.0,0.23923760652542114,48758.5,1.5222417116165161,0.5349464416503906,0.012401808053255081
16.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.36241674423217773,4.612714767456055,0.2036214917898178,0.7358956933021545,2.8284270763397217,2.6790223121643066,srf,0.6698975563049316,gaussian,6.0,0.17163506150245667,32682.23828125,0.9463016390800476,0.40015214681625366,0.012374627403914928
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.4860994815826416,6.441474437713623,0.36320000886917114,0.9828277230262756,2.8284270763397217,2.6790223121643066,srf,0.5808579921722412,srht,6.0,0.23848287761211395,44730.94921875,1.3250528573989868,0.4946155846118927,0.012412963435053825
