,Unnamed: 0,D,alpha,bias,comp,dataset,degree,dist_est_time,dummy_error,dummy_mnll,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,k_rel_frob_error_comp,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_label_var,test_mean_mse,test_mnll,test_var_mse
210,210,1024.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07850407063961029,0.24689604341983795,0.01686595194041729,0.22277511656284327,0.30507129430770874,2.8284270763397217,3.895009994506837,poly_sketch,5.536042213439941,srht,2.0,0.14839999377727509,1678.9107666015625,0.09000001102685927,0.3879542350769043,0.4267314970493317,0.9808810949325562
211,211,1024.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.10759376734495164,0.3459308743476868,0.03597981110215187,0.3253798484802246,0.0,2.8284270763397217,3.895009994506837,poly_sketch,6.107439994812013,countsketch_scatter,2.0,0.15809999406337738,2199.5361328125,0.09000001102685927,0.6765692234039307,0.4573129713535309,0.9911341667175292
212,212,1024.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.3715507090091705,1.3534233570098877,0.32195845246315,0.9733323454856871,0.0,2.8284270763397217,3.895009994506837,poly_sketch,3.3393034934997563,rademacher,2.0,0.15969999134540558,2275.3291015625,0.09000001102685927,0.8135204315185547,0.4644583463668823,0.8799819350242615
213,213,1024.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.14991608262062073,0.6506223678588867,0.03716196492314339,0.3306820094585419,0.0,2.8284270763397217,3.895009994506837,poly_sketch,2.4803953170776367,srht,2.0,0.1565999984741211,2246.549072265625,0.09000001102685927,0.7327151298522949,0.463736891746521,1.0007871389389038
214,214,1024.0,0.01,0.875,1.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.09355436265468596,0.43118670582771296,0.01463471073657274,0.20751681923866272,0.2877945899963379,2.8284270763397217,3.895009994506837,poly_sketch,8.296520471572876,srht,2.0,0.14739999175071716,1537.53369140625,0.09000001102685927,0.4011238217353821,0.420594334602356,0.9260962009429932
215,215,1024.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.158842995762825,0.6213163733482361,0.052220478653907776,0.3919960558414459,0.0,2.8284270763397217,3.895009994506837,poly_sketch,13.740333080291748,countsketch_scatter,2.0,0.15379999577999115,2147.791748046875,0.09000001102685927,0.7045059800148009,0.4536780118942261,0.9596254229545592
216,216,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.097467340528965,0.4896647930145264,0.024786032736301426,0.2700627744197845,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,2.8421692848205566,rademacher,2.0,0.1403999924659729,1670.0654296875,0.09000001102685927,0.4816388189792633,0.4098929166793823,0.8509346842765808
217,217,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.08873838186264038,0.4549091458320618,0.016015976667404175,0.21708907186985016,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,2.900393009185791,srht,2.0,0.13840000331401825,1562.69384765625,0.09000001102685927,0.4527949094772339,0.40781325101852417,0.8065381050109863
218,218,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07241780310869217,0.3886302411556244,0.008227127604186535,0.15559132397174835,0.0,2.8284270763397217,3.895009994506837,srf,2.129356861114502,gaussian,2.0,0.1363999992609024,1008.5476684570312,0.09000001102685927,0.428716242313385,0.402721494436264,0.40250515937805176
219,219,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,7.152557373046875e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.05128363147377968,0.2626872360706329,0.004130098503082991,0.11024057120084764,0.14951106905937195,2.8284270763397217,3.895009994506837,srf,11.147401571273804,gaussian,2.0,0.13199999928474426,659.70556640625,0.09000001102685927,0.2272174954414368,0.3802673518657684,0.40278929471969604
220,220,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.061734680086374276,0.3548589050769806,0.0061898729763925076,0.13495907187461853,0.0,2.8284270763397217,3.895009994506837,srf,1.8391456604003904,srht,2.0,0.13920000195503235,966.3767700195312,0.09000001102685927,0.4104495644569397,0.4062085449695587,0.3916750550270081
221,221,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.045622948557138436,0.2586044669151306,0.003349067410454154,0.09927118569612504,0.14562377333641052,2.8284270763397217,3.895009994506837,srf,9.636512279510498,srht,2.0,0.13040000200271604,633.0299682617188,0.09000001102685927,0.2143681645393372,0.3784027397632599,0.39728397130966187
222,222,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,30.132158279418945,0.8999999761581421,2.302584886550904,2.82842712474619,"[500, 780, 767]",0.0,0.06153666973114014,0.2768252789974213,0.007872038520872593,0.15219657123088834,0.0,2.8284270763397217,3.895009994506837,maclaurin,2.0350897312164307,rademacher,2.0,0.13279999792575836,1349.7586669921875,0.09000001102685927,0.3193831145763397,0.3893287479877472,0.8231836557388306
223,223,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,30.239807844161987,0.8999999761581421,2.302584886550904,2.82842712474619,"[434, 643, 588, 382]",0.0,0.04727853834629059,0.23232607543468475,0.0037776699755340815,0.1054321900010109,0.1416667103767395,2.8284270763397217,3.895009994506837,maclaurin,12.027299880981445,rademacher,2.0,0.12860000133514404,857.3302612304688,0.09000001102685927,0.19810323417186732,0.3767701387405396,0.6071695685386658
224,224,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,30.62120509147644,0.8999999761581421,2.302584886550904,2.82842712474619,"[500, 780, 767]",0.0,0.05805917084217072,0.2673383951187134,0.007049838546663524,0.14402928948402405,0.0,2.8284270763397217,3.895009994506837,maclaurin,2.4507369995117188,srht,2.0,0.1340000033378601,1314.2464599609375,0.09000001102685927,0.31063345074653625,0.3921899199485779,0.8051837086677551
225,225,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,30.373918533325195,0.8999999761581421,2.302584886550904,2.82842712474619,"[434, 643, 588, 382]",0.0,0.04437882453203201,0.2285248041152954,0.003328148974105716,0.09896066784858704,0.13167032599449158,2.8284270763397217,3.895009994506837,maclaurin,12.244898557662964,srht,2.0,0.12590000033378598,834.4284057617188,0.09000001102685927,0.1947435438632965,0.3739590048789978,0.5892856121063232
226,226,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,31.052176475524906,0.8999999761581421,2.302584886550904,2.82842712474619,"[499, 654, 557, 337]",0.0,0.06303606182336807,0.3254604637622833,0.00655475864186883,0.1388799548149109,0.0,2.8284270763397217,3.895009994506837,maclaurin,3.868635416030884,countsketch_scatter,2.0,0.13210000097751615,1176.098388671875,0.09000001102685927,0.3677431643009186,0.3901567161083221,0.6266550421714783
227,227,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,7.152557373046875e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.09353037923574448,0.18591859936714167,0.05014783889055252,0.3841380774974823,0.0,2.8284270763397217,3.895009994506837,poly_sketch,2.32222318649292,rademacher,2.0,0.1460999995470047,1852.4515380859373,0.09000001102685927,0.5035831332206726,0.4262814819812775,0.8765485882759094
228,228,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.05909960344433785,0.17720499634742734,0.01128325704485178,0.18221263587474826,0.2468206137418747,2.8284270763397217,3.895009994506837,poly_sketch,14.618814468383787,rademacher,2.0,0.13179999589920044,857.76806640625,0.09000001102685927,0.23629823327064514,0.38576096296310425,0.5327411293983461
229,229,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.09661556035280228,0.1879608780145645,0.06800233572721481,0.4473249912261963,0.0,2.8284270763397217,3.895009994506837,poly_sketch,3.041750431060791,srht,2.0,0.1477999985218048,1868.8125,0.09000001102685927,0.5230645537376404,0.4348049759864807,0.9782671332359314
230,230,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.05329278483986855,0.17261940240859985,0.006618040148168802,0.13954874873161316,0.19628751277923584,2.8284270763397217,3.895009994506837,poly_sketch,14.379602193832396,srht,2.0,0.13159999251365662,854.0590209960938,0.09000001102685927,0.23757292330265045,0.3866848647594452,0.5260986685752869
231,231,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07855521142482758,0.2450122386217117,0.01628219708800316,0.2188858687877655,0.0,2.8284270763397217,3.895009994506837,poly_sketch,8.605169057846071,countsketch_scatter,2.0,0.1396999955177307,1237.9208984375,0.09000001102685927,0.44255656003952026,0.4160877764225006,0.560687243938446
232,232,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.1654382050037384,0.6549630165100098,0.054588474333286285,0.4007852375507355,0.0,2.8284270763397217,3.895009994506837,poly_sketch,5.761552572250366,rademacher,2.0,0.1395999938249588,1219.533935546875,0.09000001102685927,0.5125342011451721,0.41902801394462585,0.4487057030200958
233,233,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.10592550784349444,0.4579047858715058,0.01851210929453373,0.23339374363422394,0.0,2.8284270763397217,3.895009994506837,poly_sketch,3.564181089401245,srht,2.0,0.13599999248981476,1179.8699951171875,0.09000001102685927,0.4469349384307861,0.4046162962913513,0.531302809715271
234,234,2048.0,0.01,0.875,1.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.06323517113924026,0.29599639773368835,0.0065877255983650684,0.13922877609729767,0.19295015931129456,2.8284270763397217,3.895009994506837,poly_sketch,16.687116384506226,srht,2.0,0.13269999623298645,718.2687377929688,0.09000001102685927,0.2385456562042237,0.38260483741760254,0.4414386749267578
235,235,2048.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.10883242636919024,0.4477658271789551,0.02410501055419445,0.26632681488990784,0.0,2.8284270763397217,3.895009994506837,poly_sketch,18.540708780288696,countsketch_scatter,2.0,0.13819999992847445,1140.9700927734375,0.09000001102685927,0.4588162302970886,0.40620505809783936,0.484065443277359
236,236,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.0800749659538269,0.4477457106113434,0.012619446963071823,0.1926998645067215,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,4.332172155380248,rademacher,2.0,0.1348000019788742,1200.8367919921875,0.09000001102685927,0.3951558172702789,0.39244887232780457,0.5930663347244263
237,237,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07250954210758209,0.38358038663864136,0.009970233775675295,0.17128285765647888,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,4.9813385009765625,srht,2.0,0.13189999759197235,1192.2437744140625,0.09000001102685927,0.3696523010730744,0.3922439217567444,0.6176283955574036
238,238,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.055852681398391724,0.2880267798900604,0.004907291382551193,0.12016615271568296,0.0,2.8284270763397217,3.895009994506837,srf,4.285816431045531,gaussian,2.0,0.12770000100135806,649.0756225585938,0.09000001102685927,0.30003252625465393,0.3848734200000763,0.21908940374851227
239,239,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.045148659497499466,0.2383287996053696,0.003162602428346873,0.09646805375814438,0.13056553900241852,2.8284270763397217,3.895009994506837,srf,21.821295976638797,gaussian,2.0,0.12429999560117724,398.9888610839844,0.09000001102685927,0.1548086702823639,0.36374688148498535,0.2201586067676544
240,240,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.05039558559656143,0.2798231244087219,0.004052984528243543,0.10920655727386476,0.0,2.8284270763397217,3.895009994506837,srf,4.161465406417847,srht,2.0,0.12789998948574066,620.748046875,0.09000001102685927,0.28907155990600586,0.3828152716159821,0.2097967118024826
241,241,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.039230868220329285,0.2278284728527069,0.0024902892764657736,0.08560243993997574,0.1184273287653923,2.8284270763397217,3.895009994506837,srf,20.785951852798465,srht,2.0,0.12539999186992645,386.4167175292969,0.09000001102685927,0.15214833617210388,0.3617826998233795,0.2136596292257309
242,242,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,48.12330913543701,0.8999999761581421,2.302584886550904,2.82842712474619,"[591, 922, 908, 650]",0.0,0.0551244392991066,0.2765629291534424,0.005261039827018976,0.12442196160554884,0.0,2.8284270763397217,3.895009994506837,maclaurin,4.1485140323638925,rademacher,2.0,0.1257999986410141,842.388671875,0.09000001102685927,0.27213552594184875,0.3759989738464356,0.4550713300704956
243,243,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,46.31406211853027,0.8999999761581421,2.302584886550904,2.82842712474619,"[652, 964, 882, 573]",0.0,0.03841076418757439,0.1933702975511551,0.002631584880873561,0.08799741417169571,0.1154819130897522,2.8284270763397217,3.895009994506837,maclaurin,20.763113498687748,rademacher,2.0,0.12379999458789825,590.4059448242188,0.09000001102685927,0.14329347014427185,0.3600554168224335,0.4293278157711029
244,244,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,46.820265531539924,0.8999999761581421,2.302584886550904,2.82842712474619,"[591, 922, 908, 650]",0.0,0.05282988026738167,0.2691783607006073,0.004991280846297741,0.1211901307106018,0.0,2.8284270763397217,3.895009994506837,maclaurin,3.1901946067810063,srht,2.0,0.12629999220371246,802.9915161132812,0.09000001102685927,0.2651558220386505,0.3737167418003082,0.4277200698852539
245,245,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,46.147608995437615,0.8999999761581421,2.302584886550904,2.82842712474619,"[652, 964, 882, 573]",0.0,0.0349973738193512,0.1832752227783203,0.0020701384637504816,0.07804784923791885,0.10553824156522752,2.8284270763397217,3.895009994506837,maclaurin,20.821979761123657,srht,2.0,0.1225999966263771,564.198974609375,0.09000001102685927,0.13963671028614044,0.360308438539505,0.4104047417640686
246,246,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,45.65620422363281,0.8999999761581421,2.302584886550904,2.82842712474619,"[748, 982, 835, 506]",0.0,0.05398821458220482,0.2785116136074066,0.004931563511490822,0.12046296894550325,0.0,2.8284270763397217,3.895009994506837,maclaurin,5.825511455535889,countsketch_scatter,2.0,0.12969999015331268,831.8258666992188,0.09000001102685927,0.2709778845310211,0.37725684046745295,0.4536435902118683
247,247,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.08904939889907837,0.17294885218143466,0.07016017287969589,0.4543667733669281,0.0,2.8284270763397217,3.895009994506837,poly_sketch,5.2956058979034415,rademacher,2.0,0.13819999992847445,1391.94580078125,0.09000001102685927,0.3982695937156677,0.4105655252933502,0.8060893416404724
248,248,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.05016627907752992,0.1542648822069168,0.006808398757129908,0.1415414661169052,0.19137494266033173,2.8284270763397217,3.895009994506837,poly_sketch,23.921131372451786,rademacher,2.0,0.1257999986410141,559.2081298828125,0.09000001102685927,0.17678087949752808,0.369802325963974,0.32897263765335083
249,249,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,7.152557373046875e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.08123079687356949,0.15707910060882568,0.04353006929159165,0.3578952550888061,0.0,2.8284270763397217,3.895009994506837,poly_sketch,3.70771074295044,srht,2.0,0.13599999248981476,1350.1983642578125,0.09000001102685927,0.3892026841640472,0.4056230783462525,0.6910846829414368
250,250,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.04620398953557015,0.13995297253131864,0.005565942265093328,0.12797661125659945,0.16664007306098938,2.8284270763397217,3.895009994506837,poly_sketch,23.051833629608154,srht,2.0,0.12700000405311584,573.693359375,0.09000001102685927,0.1761045902967453,0.36806464195251465,0.3447610139846802
251,251,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07116497308015822,0.2128171026706696,0.017536036670207974,0.2271574437618256,0.0,2.8284270763397217,3.895009994506837,poly_sketch,11.679533243179321,countsketch_scatter,2.0,0.1356000006198883,850.0441284179688,0.09000001102685927,0.3269253373146057,0.3998611867427826,0.3553886115550995
252,252,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.09724655747413637,0.4175470471382141,0.017295721918344498,0.2255955934524536,0.0,2.8284270763397217,3.895009994506837,poly_sketch,9.445666313171387,rademacher,2.0,0.13499999046325686,883.50146484375,0.09000001102685927,0.35674458742141724,0.3980509042739868,0.3628114461898804
253,253,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,7.152557373046875e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.12175233662128447,0.4409225881099701,0.02737466990947724,0.2838152348995209,0.0,2.8284270763397217,3.895009994506837,poly_sketch,5.504659652709961,srht,2.0,0.13329999148845673,895.8230590820312,0.09000001102685927,0.3237240016460419,0.3897919654846192,0.4737506806850433
254,254,3072.0,0.01,0.875,1.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.08143015205860138,0.313724547624588,0.012846134603023527,0.19442293047904968,0.2309381812810897,2.8284270763397217,3.895009994506837,poly_sketch,30.53540897369385,srht,2.0,0.12269999831914905,440.4722595214844,0.09000001102685927,0.17343595623970032,0.3571002781391144,0.2274843454360962
255,255,3072.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.07660848647356032,0.3261854350566864,0.010714628733694552,0.1775618940591812,0.0,2.8284270763397217,3.895009994506837,poly_sketch,27.008697986602783,countsketch_scatter,2.0,0.1289999932050705,776.5243530273438,0.09000001102685927,0.3363027274608612,0.3869116008281708,0.3029107749462128
256,256,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.0720134899020195,0.4074636697769165,0.012556853704154491,0.19222137331962585,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,6.348301649093628,rademacher,2.0,0.12780000269412994,970.4508056640624,0.09000001102685927,0.3283851444721222,0.380842387676239,0.4735003113746643
257,257,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.06693387031555176,0.35500815510749817,0.008727007545530796,0.16024847328662872,0.0,2.8284270763397217,3.895009994506837,maclaurin_p,5.74245023727417,srht,2.0,0.12960000336170194,961.1707153320312,0.09000001102685927,0.3309565484523773,0.3838329613208771,0.4693484306335449
258,258,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.9073486328125e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.04788853973150253,0.2511365115642548,0.003612065687775612,0.10309534519910812,0.0,2.8284270763397217,3.895009994506837,srf,6.344444990158081,gaussian,2.0,0.12349999696016313,481.3696899414063,0.09000001102685927,0.2357933670282364,0.3734112083911896,0.13115781545639038
259,259,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.03816971182823181,0.2070111632347107,0.002272691810503602,0.08177705854177475,0.1109248623251915,2.8284270763397217,3.895009994506837,srf,28.878544330596924,gaussian,2.0,0.12060000002384184,274.66265869140625,0.09000001102685927,0.11815673857927322,0.35086533427238464,0.13213001191616058
260,260,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.04362819343805313,0.2443416714668274,0.0030640813056379557,0.09495358914136888,0.0,2.8284270763397217,3.895009994506837,srf,5.782585144042969,srht,2.0,0.1281999945640564,455.37481689453125,0.09000001102685927,0.22461597621440887,0.383775919675827,0.1274973601102829
261,261,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.03527122363448143,0.19769512116909027,0.0019695623777806768,0.07612829655408859,0.10655708611011504,2.8284270763397217,3.895009994506837,srf,28.89583301544189,srht,2.0,0.118599995970726,270.893310546875,0.09000001102685927,0.11700084060430528,0.3495558500289917,0.1297498643398285
262,262,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,60.226202487945564,0.8999999761581421,2.302584886550904,2.82842712474619,"[788, 1230, 1210, 867]",0.0,0.052885450422763824,0.3101455569267273,0.005113739054650068,0.12266778200864792,0.0,2.8284270763397217,3.895009994506837,maclaurin,5.490628004074097,rademacher,2.0,0.12319999933242798,655.1292114257812,0.09000001102685927,0.22153745591640472,0.36927372217178345,0.3446039855480194
263,263,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,61.38310766220093,0.8999999761581421,2.302584886550904,2.82842712474619,"[869, 1286, 1176, 764]",0.0,0.033777449280023575,0.1716623157262802,0.0020077817607671022,0.0768633782863617,0.1003486067056656,2.8284270763397217,3.895009994506837,maclaurin,28.69364023208618,rademacher,2.0,0.120899997651577,449.1178283691406,0.09000001102685927,0.11415379494428635,0.3530632257461548,0.3310796916484833
264,264,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,61.11820960044861,0.8999999761581421,2.302584886550904,2.82842712474619,"[815, 1164, 1220, 896]",0.0,0.04826387017965317,0.2541297078132629,0.0042104278691113,0.11130747944116592,0.0,2.8284270763397217,3.895009994506837,maclaurin,5.807016611099242,srht,2.0,0.1233999952673912,623.9489135742188,0.09000001102685927,0.2098616361618042,0.35888200998306274,0.332627534866333
265,265,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,61.386964321136475,0.8999999761581421,2.302584886550904,2.82842712474619,"[899, 1220, 1185, 791]",0.0,0.029163861647248268,0.1474364846944809,0.001467951573431492,0.06572295725345613,0.08909168839454651,2.8284270763397217,3.895009994506837,maclaurin,30.757736921310425,srht,2.0,0.11939999461174013,433.2262878417969,0.09000001102685927,0.11016185581684113,0.3476342558860779,0.3215593695640564
266,266,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,59.522121906280525,0.8999999761581421,2.302584886550904,2.82842712474619,"[997, 1309, 1114, 675]",0.0,0.04540865868330002,0.23498973250389105,0.0033889187034219503,0.0998600646853447,0.0,2.8284270763397217,3.895009994506837,maclaurin,8.402326822280884,countsketch_scatter,2.0,0.12309999763965608,639.7867431640625,0.09000001102685927,0.21629033982753754,0.3670505583286285,0.3476181030273437
267,267,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.07854799926280975,0.14648452401161194,0.04486729949712753,0.3633508682250977,0.0,2.8284270763397217,3.895009994506837,poly_sketch,7.447962522506714,rademacher,2.0,0.131400004029274,1125.634765625,0.09000001102685927,0.3377090990543365,0.3898059129714966,0.5684545040130615
268,268,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.04530993103981018,0.12861274182796478,0.006641076412051915,0.13979139924049375,0.1821492463350296,2.8284270763397217,3.895009994506837,poly_sketch,35.85961651802064,rademacher,2.0,0.12359999865293506,412.05572509765625,0.09000001102685927,0.13746146857738495,0.3571580350399017,0.2332725077867508
269,269,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.1920928955078123e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.10278637707233428,0.16838803887367249,0.16557538509368894,0.6980059742927551,0.0,2.8284270763397217,3.895009994506837,poly_sketch,7.228679180145264,srht,2.0,0.1340000033378601,1107.6546630859377,0.09000001102685927,0.34419792890548706,0.3908658027648926,0.5858849883079529
270,270,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,1.6689300537109375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.04353751987218857,0.12852290272712708,0.006101427599787712,0.13399140536785126,0.17592935264110565,2.8284270763397217,3.895009994506837,poly_sketch,37.327367305755615,srht,2.0,0.12159999459981916,422.4169006347656,0.09000001102685927,0.14082208275794986,0.3586682081222534,0.2432764321565628
271,271,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,0.0,0.06299448013305664,0.18406547605991366,0.014686514623463154,0.2078837752342224,0.0,2.8284270763397217,3.895009994506837,poly_sketch,15.711037635803224,countsketch_scatter,2.0,0.1281999945640564,674.7487182617188,0.09000001102685927,0.26663488149642944,0.3841182887554169,0.2767643332481384
272,272,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.08609744161367416,0.3397484421730041,0.01374026108533144,0.20107530057430267,0.0,2.8284270763397217,3.895009994506837,poly_sketch,14.702945709228516,rademacher,2.0,0.12879998981952667,663.7521362304688,0.09000001102685927,0.2847352921962738,0.3829226493835449,0.2733011841773987
273,273,4096.0,0.01,0.875,0.0,FashionMNIST,20.0,1.430511474609375e-06,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.07550090551376343,0.338804692029953,0.009736841544508934,0.1692662090063095,0.0,2.8284270763397217,3.895009994506837,poly_sketch,6.01252293586731,srht,2.0,0.12610000371932986,604.7125854492188,0.09000001102685927,0.2623228430747986,0.3735440969467163,0.2384340763092041
274,274,4096.0,0.01,0.875,1.0,FashionMNIST,20.0,9.5367431640625e-07,0.8999999761581421,2.302584886550904,2.82842712474619,None,1.0,0.04913507029414177,0.21912921965122226,0.004140957258641721,0.11038540303707124,0.14602120220661166,2.8284270763397217,3.895009994506837,poly_sketch,40.33854222297669,srht,2.0,0.11909999698400495,314.39794921875,0.09000001102685927,0.12965326011180878,0.3518613278865814,0.1571527123451233
